day,revenues,cumulative_revenues
2021-07-05T21:00:00+00:00,,
2021-07-05T22:00:00+00:00,,
2021-07-05T23:00:00+00:00,,
2021-07-06T00:00:00+00:00,,
2021-07-06T01:00:00+00:00,,
2021-07-06T02:00:00+00:00,,
2021-07-06T03:00:00+00:00,,
2021-07-06T04:00:00+00:00,,
2021-07-06T05:00:00+00:00,,
2021-07-06T06:00:00+00:00,,
2021-07-06T07:00:00+00:00,,
2021-07-06T08:00:00+00:00,,
2021-07-06T09:00:00+00:00,,
2021-07-06T10:00:00+00:00,,
2021-07-06T11:00:00+00:00,,
2021-07-06T12:00:00+00:00,,
2021-07-06T13:00:00+00:00,,
2021-07-06T14:00:00+00:00,,
2021-07-06T15:00:00+00:00,,
2021-07-06T16:00:00+00:00,0.005003860083333334,0.005003860083333334
2021-07-06T17:00:00+00:00,,0.005003860083333334
2021-07-06T18:00:00+00:00,,0.005003860083333334
2021-07-06T19:00:00+00:00,0.27665463561241155,0.28165849569574486
2021-07-06T20:00:00+00:00,1.0113477707976597,1.2930062664934046
2021-07-06T21:00:00+00:00,0.4523787978071498,1.7453850643005544
2021-07-06T22:00:00+00:00,,1.7453850643005544
2021-07-06T23:00:00+00:00,0.6412277444680147,2.386612808768569
2021-07-07T00:00:00+00:00,,2.386612808768569
2021-07-07T01:00:00+00:00,2.8826640240921475,5.269276832860717
2021-07-07T02:00:00+00:00,,5.269276832860717
2021-07-07T03:00:00+00:00,0.5229124805333545,5.792189313394071
2021-07-07T04:00:00+00:00,2.985216890117881,8.777406203511951
2021-07-07T05:00:00+00:00,,8.777406203511951
2021-07-07T06:00:00+00:00,1.6289540822188417,10.406360285730793
2021-07-07T07:00:00+00:00,,10.406360285730793
2021-07-07T08:00:00+00:00,,10.406360285730793
2021-07-07T09:00:00+00:00,,10.406360285730793
2021-07-07T10:00:00+00:00,,10.406360285730793
2021-07-07T11:00:00+00:00,5.0067897638528525,15.413150049583646
2021-07-07T12:00:00+00:00,,15.413150049583646
