owner,contract,collateral,debt,collateralRatio,lastModified
0x88d2a422ff2413af9385fa5ebe43ea7a5f68ee94,no,200.0000000000000000,485970.000000000000,1.5897771467374529,2021-12-14T04:33:03+00:00
0x6199e5fa5f627ffe703291418df9683c3608ab8b,no,200.0000000000000000,465503.661739250926,1.6596733033493478,2021-11-26T19:45:20+00:00
0xe3786bf25e15013fdda09dbe881529d44b9ca239,no,200.0000000000000000,288200.000000000000,2.680721721027065,2021-12-13T20:26:10+00:00
0x5df5cab597bb371d069152046880520856f6e340,no,200.0000000000000000,250697.696689376811,3.0817355332835725,2021-11-10T06:03:43+00:00
0x925b89b8756326fe14947d040f206c022860ad68,yes,199.0000000000000000,197050.026817102536,3.9011467920961502,2021-09-30T22:17:08+00:00
0xab55a610cf5108068f0671a1d73a4508c3b94817,no,198.7779000000000000,341962.876470006630,2.2454575578333245,2021-12-02T21:21:47+00:00
0x0fc833a4192bcb0d18f2da647ff2b748250060ee,no,196.2850000000000000,317780.163852577240,2.3860307799191496,2021-10-04T18:17:34+00:00
0xfb21f8a7a67c1846b1034d13ae118855ad1b8da0,no,196.0000000000000000,100200.000000000000,7.556210778443114,2021-07-18T11:31:24+00:00
0x151da893389da660a178b0bffcae1605ab64e56d,no,195.0002000000000000,311343.097810008403,2.4194214610264777,2021-12-04T09:25:26+00:00
0x1a91d456f9ffe3497e219e288d4583013bb578d7,no,190.8000000000000000,125782.116812056605,5.859697345539918,2021-07-30T22:05:32+00:00
0x7a082f34519306057d644f87c7c95474717b643d,no,190.0000000000000000,503025.021468433979,1.4590820907028328,2021-12-04T12:19:41+00:00
0xd7dedcf8ffddceed9ad20a41a5f88dc1268b3ad4,no,190.0000000000000000,421355.200374376210,1.7418909256320498,2021-10-18T08:55:25+00:00
0xf9ce182b0fbe597773ab9bb5159b7479047de8fe,no,190.0000000000000000,408224.762007103439,1.7979183731809698,2021-12-07T07:28:15+00:00
0x8e693edbbfbd115a36c438a02584a23c36c32919,no,189.0000000000000000,261047.517278482470,2.796777719288349,2021-10-26T02:08:50+00:00
0x33eafdb72b69bfbe6b5911edcbab41011e63c523,yes,182.0000000000000000,500938.465501698595,1.4034686661482099,2021-11-04T18:47:00+00:00
0x8b0c8c18993a31f57e60d81761f532ef14633153,no,180.6903000000000000,352441.768887100744,1.980446800843265,2021-11-08T18:58:52+00:00
0xe0957722599f6ea61b409a5feef4d28362187112,no,178.7683000000000000,440625.090000000000,1.5672453909422184,2021-12-13T23:23:29+00:00
0x9b60a3b60cc6a8190f085a729b374af9170a9f16,no,177.0000000000000000,318423.740000000000,2.1472545985421814,2021-11-13T16:24:56+00:00
0xc1c589dc0922399b966f515d4b6436707d679974,no,175.0000000000000000,176303.414369414149,3.834361361734791,2021-11-23T05:17:23+00:00
0x790be24f7c254c40cbcdf463387961e42602c446,no,170.0000000000000000,362007.268201664876,1.8140420308748373,2021-11-14T22:12:40+00:00
0x7321407bf035c34f106946ea5db80790927a40aa,no,170.0000000000000000,250456.370398528285,2.6219991887411735,2021-09-12T02:59:31+00:00
0x365a82737f436c4a599025cf6b7f8e9237d4aacc,no,168.1862000000000000,294634.344775182549,2.2050716327715922,2021-12-15T12:36:55+00:00
0x3e71dabc6e05755dc3d45175deacabf6ea6b59c9,no,165.0000000000000000,301033.726506253892,2.1173102675150206,2021-11-29T11:24:50+00:00
0xd6ddad42ebcf7d943b2a09d06e71c6c19ca90c55,no,162.0000000000000000,280300.000000000000,2.232583089546914,2021-12-15T07:35:39+00:00
0xabbade5f941f23a48702197866bf35b8adc9ad69,no,161.0000000000000000,469731.412988069305,1.3240121967652958,2021-11-26T04:09:03+00:00
0x6a77500a141fede525e57e422d65d67a32f2d8fe,no,160.0000000000000000,343931.597135316449,1.7970643149626861,2021-11-24T11:08:22+00:00
0x303f2d38ab911296deca9dc19968a854d9cbcadc,no,158.0000000000000000,225323.587295241223,2.708732660111036,2021-12-11T03:06:30+00:00
0x5352b25dc580a2ba4edc07a68e76884364517535,no,156.5000000000000000,340743.000000000000,1.7742021993115047,2021-12-15T18:19:33+00:00
0x376009ecd591db981269e5d605e2d766e7453b9a,no,156.0000000000000000,195350.809985993791,3.0847863904081385,2021-11-14T12:36:39+00:00
0x343ee80f82440a498e48ae186e066809750a055b,no,152.0000000000000000,360480.583091462220,1.6288362467806567,2021-11-29T08:06:06+00:00
0x905e02c15760507075dcf7e3cd8faedfda0d0048,no,150.1130000000000000,120294.714423556682,4.820448784792545,2021-08-01T16:35:56+00:00
0xea9e37f5d7552f9d477e2f4f8304d1eead76a253,yes,150.0000000000000000,321850.172160468722,1.8003345970282798,2021-11-16T06:56:28+00:00
0xfaaeaf3a202a81daa3f85723a085b2650985327d,no,150.0000000000000000,291656.562404818787,1.9867133975053202,2021-12-07T01:52:22+00:00
0x40e652fe0ec7329dc80282a6db8f03253046efde,no,150.0000000000000000,130401.238676997043,4.443500735719726,2021-08-10T06:01:53+00:00
0xdf5c22996b7858be1b427820cadff605a60f17fc,no,150.0000000000000000,200948.060836394431,2.8835212322439885,2021-12-04T19:28:52+00:00
0x0dd2a550562105173dd1527f5ae5f4cdf0c04d5b,no,150.0000000000000000,280612.122719244921,2.064907226334385,2021-11-16T06:59:43+00:00
0x7eff7eee42dc0bd27081a78fe23cfe2a72697f2b,no,150.0000000000000000,130430.218505495358,4.4425134500222185,2021-11-18T03:28:58+00:00
0xdf0c57d36d77af0ea02a27676f5526bd7915fe9a,no,150.0000000000000000,450186.059826188657,1.2871078243153817,2021-11-05T08:47:22+00:00
0x863ca4fa4c4aa721f602266308180fa1dabce69f,no,150.0000000000000000,333581.509277646386,1.7370207397128912,2021-12-04T07:38:28+00:00
0x5fc79e21ceca2aa0f7a0aac71ef3ddde8f004e9e,no,150.0000000000000000,260349.229958126573,2.225618259340326,2021-12-05T06:44:36+00:00
0xa6347afc86abf77bb4c79ef56deb7cf2892566f3,yes,150.0000000000000000,110000.000000000000,5.2676181818181815,2021-05-19T19:47:15+00:00
0xe6d2c0d5616cb02db1ccb75cc590be2bb154f3ba,no,150.0000000000000000,350491.051870976125,1.6532176696291367,2021-12-07T09:46:41+00:00
0xd7e8311a47518c4f59ce3d7e3f59a1bb0713899f,no,149.0000000000000000,363583.211133104396,1.583062865323799,2021-12-04T09:32:43+00:00
0x8afaed312996c8a3984c83e9d092faa970f9d055,no,147.3000000000000000,335894.288742995824,1.6940094996237567,2021-11-06T18:10:06+00:00
0xc165626029a9bd9cb8efa234940b1364d14bf2e6,no,145.0000000000000000,114592.000000000000,4.887979963697291,2021-10-31T12:09:54+00:00
0x904fd11a90f68e6623e17aef5a53c0a41306da87,no,145.0000000000000000,202205.638029390679,2.7700681615939207,2021-08-22T10:01:44+00:00
0x0ead0193cf2ff09e31d9d089925caccddb29c0e9,no,142.5500000000000000,186364.040952523172,2.954750515096859,2021-11-09T04:56:48+00:00
0xdba5ebd9bb28b3bb2d0a93a929d45bc17269cbae,no,140.0000000000000000,285628.858209952646,1.89339691860714,2021-12-14T23:44:15+00:00
0x1590edfb761df9b933ec1e916a289ec60a68839a,no,140.0000000000000000,231410.569520808847,2.337009934852477,2021-11-16T12:48:52+00:00
0x4202e733eb2d17a92401fd75148d04ac1b28f1c3,no,139.6375000000000000,277394.995467547637,1.944550191292493,2021-12-08T02:56:19+00:00
0x28e832311f9fbc2189ae8b7547db25844a4afd75,no,138.0000000000000000,286644.746730943064,1.859733925284088,2021-12-05T22:05:02+00:00
0x89688542873276cd7d9cea936b25f37778a593fd,no,138.0000000000000000,390349.442856576967,1.3656557470631936,2021-12-13T17:41:38+00:00
0x9c0d72f2ac26420cb7eeb155bf401b672840e87b,no,135.0000000000000000,336854.742516122475,1.54812782537874,2021-12-11T15:54:12+00:00
0x15884abb6c5a8908294f25edf22b723bab36934f,no,134.0000000000000000,350348.776391546691,1.477474205365855,2021-12-09T18:56:07+00:00
0xdada4d8aabfdf9eff1018e757adb1cd8d9487c74,no,133.8554000000000000,122903.647873238295,4.207138768584835,2021-12-13T16:37:25+00:00
0x88d19b31f45e275508d616dce198830445501561,no,133.7104000000000000,350130.405182616509,1.4752005844753873,2021-12-13T20:26:10+00:00
0xaa0833da4dd529316f2a46957346986f615ffa62,no,132.5000000000000000,243959.999854851005,2.0980361547160515,2021-12-07T01:34:29+00:00
0xda106baeecefd4c94f7d7d11a4f8be492e5d265b,no,131.0000000000000000,251452.467023230153,2.0124778491564763,2021-11-18T14:17:34+00:00
0x29d0cab031dd0c4fb1adf98d56a7b0ad2d93ca5f,no,130.6590000000000000,363622.735262624911,1.3880464980152147,2021-12-13T17:15:50+00:00
0x3ba11b49f3a1129bd926a1b34b0732a5a5d862a3,no,130.0000000000000000,369796.755475170278,1.357988117972329,2021-12-08T22:45:39+00:00
0xcb926f497763ea5cf993912a442431e6a91d5a64,no,130.0000000000000000,230594.753408099823,2.177758134467428,2021-11-19T08:51:41+00:00
0xac60913f8e9821e9006507b05e1956f5a82749c1,no,130.0000000000000000,140000.000000000000,3.5869971428571428,2021-11-09T15:15:42+00:00
0x80df659214996e54bf3ad6f408d493e15a08b73b,no,129.0000000000000000,394219.767771447846,1.2640580730312418,2021-12-14T15:17:42+00:00
0x8a8a1f3b091201ad24cace3e5911c151a90fde03,no,128.3657394270840205,200595.501444560494,2.471972594483712,2021-10-12T20:17:41+00:00
0x669f0ab96fd3beb68bc836bb874894bbb516331a,no,125.0000000000000000,192571.495747736388,2.5074583241153223,2021-12-15T00:23:14+00:00
0x966ed2c76c8834d8f6f7c024c911f63fabde1854,no,125.0000000000000000,352186.859403781979,1.3710477466917514,2021-11-10T11:58:43+00:00
0xaf9fdbd6b4cfeb3c64faa35c17ea522e48564f3c,yes,124.6044341190971030,317022.401331330092,1.5183058314679856,2021-12-13T21:29:44+00:00
0x299cbfae709f280b856c7e0ea619ac608a4d9845,no,123.4833351481796445,196696.800000000000,2.425083910925883,2021-11-08T23:52:44+00:00
0x72af8296d1272deffe909926d1db18ee418542a8,no,121.0000000000000000,322091.848210108262,1.451180222652189,2021-11-09T17:06:28+00:00
0x7951ee2eb133713436d257f540d64465b1cdf3f2,no,121.0000000000000000,219324.000000000000,2.131154456420638,2021-12-12T01:57:56+00:00
0x803383346b9792a1724e23bd44734107a81ebb03,no,120.2000000000000000,231351.843038727612,2.006999286892535,2021-10-29T02:12:05+00:00
0xf1463aa975488e822521e62cffeeda31bc82cd73,no,120.0000000000000000,130931.126197894856,3.540414059368666,2021-12-04T09:06:46+00:00
0x1f660f4c9e0c833520eefe7e207249b3fa7db92f,no,120.0000000000000000,271560.769087494364,1.7069858859128817,2021-11-12T04:00:00+00:00
0xc49341dd2e7141790943936d2c35aaa0d0197864,no,120.0000000000000000,172858.705394977003,2.681672288015817,2021-12-09T17:09:25+00:00
0xfecf68fc98f1fa381ab94701f316311fc9864292,no,120.0000000000000000,85373.843878824497,5.429653614495103,2021-09-15T01:35:04+00:00
0xc6080a5528164c0ed4be5d894ecd9f3aadb672ef,yes,118.9674999099705797,197378.674608579993,2.328326176389506,2021-10-29T05:33:09+00:00
0xcdea763f3aac9c7be7fa08410c384170cd528ff6,no,118.0000000000000000,172718.565641579920,2.6391173311727973,2021-09-10T14:57:50+00:00
0x40fe2aca191685b89c3d9a1a79d777cf75ab0165,yes,117.0006247068448639,214727.542782513979,2.1048257123229663,2021-12-16T11:33:28+00:00
0x7e3de32b65ccae9233ad666f5f7b2872ef37fa09,no,115.0000000000000000,151237.998836582843,2.9373292652464285,2021-10-29T15:29:27+00:00
0xd2c666a9ab6c6d6a7cb473230e408dc8583e549d,no,115.0000000000000000,211303.137882568261,2.1023625321025006,2021-11-30T02:45:48+00:00
0x32f6ed737946cdc82797b645a4323aebdc5cfd5e,no,114.0000000000000000,265449.570889245624,1.658970020274541,2021-12-16T21:18:29+00:00
0x65f48acb07642cf9c0f58e4b30e83106a6fef290,yes,114.0000000000000000,264314.735461914867,1.666092808750927,2021-12-13T05:15:01+00:00
0x5459078ef6059face109a12381bed5c3bebbc9cc,no,113.0000000000000000,235097.177340083125,1.8567213989496796,2021-12-01T18:18:32+00:00
0x053f5719168a6f8188576a73ded536c77f5353cb,no,113.0000000000000000,100831.510467078568,4.329102658265942,2021-10-12T01:18:45+00:00
0x4d3aee1068381fb8be5fd66cb33975dac3e744af,yes,111.0000000000000000,185120.297927446534,2.3162458401404025,2021-12-16T02:28:46+00:00
0x1b5b645fd60aaa6ba5f07202a37c4064c4f3dac1,yes,110.0069524112390175,173673.753423499454,2.4468179458999626,2021-11-07T09:11:34+00:00
0xffbc1149985cc83f3bb25b36d4f76d7f4aaac10c,no,110.0000000000000000,210699.153027009554,2.016720019494,2021-12-01T16:21:51+00:00
0x56a5ab463b0856b520f750b657a71dd13b000312,no,109.0000000000000000,301377.338119114670,1.3971132754300966,2021-11-16T05:56:08+00:00
0xcfd4963618d6c3c5e498a9a3ed1b7bea85bd2efa,no,107.3455027432313101,57000.000000000000,7.274861218541809,2021-05-29T21:38:56+00:00
0x7e889dd40f167a648f6acd2ffa808015855c5c43,no,106.0987606011999474,139088.000000000000,2.9467029815770402,2021-07-24T02:31:43+00:00
0x00fde1a3e7c11fbafb1a91b40fa50ff5fbe9d4d7,yes,105.5049321685051660,100700.213951968995,4.047231843685601,2021-12-12T21:28:32+00:00
0x9a019cfaa9c1a81a966b99bafe6fc83ca5ce3b49,yes,105.0000000000000000,142911.867925031818,2.8381589709034634,2021-11-23T11:07:04+00:00
0x6c3855238a72cb6a8eebf3f04465c967daba9901,no,105.0000000000000000,150951.278970798987,2.687003401133575,2021-12-12T09:47:09+00:00
0x1b0af0ea8574d61e1c9ad399cf4dcce697414c5f,no,104.0170429444605284,150479.064744394665,2.6702021056120553,2021-10-22T07:53:54+00:00
0xb7ad9ae55861329d95906cff40b6fa93fd36e436,yes,103.0000000000000000,185561.338129005664,2.1442007479132643,2021-09-02T19:37:19+00:00
0x4983941e37345faa28812f057901bec5a8dfb08b,yes,100.8560653340000000,239342.751420735255,1.6277865512423566,2021-10-22T10:39:19+00:00
0x52eaa3345a9b68d3b5d52da2fd47ebfc5ed11d4e,no,100.6000000000000000,151014.656852736030,2.573324736147684,2021-12-05T09:35:01+00:00
0x1c00dd00c5a0818761010500811900061801368b,no,100.3656000000000000,144722.577682680401,2.6789481624773352,2021-09-12T12:44:52+00:00
0x0db5e7924d87d2ec27876882e7af911a58050dd1,no,100.0000000000000000,239045.032219982882,1.615980036951833,2021-12-10T10:06:19+00:00
0x38cfac74446e146173d5a97a90f840628f6dc600,no,100.0000000000000000,60502.355924238251,6.384743107916646,2021-06-09T23:32:20+00:00
0x3732b82a6c586db6b85d5a708ac9c552297d9eef,no,100.0000000000000000,100700.000333461868,3.8360675146059364,2021-09-28T16:45:16+00:00
0xde9ac8262766e73a1d5f75cc3c37ae495e88d225,no,100.0000000000000000,231353.124573742018,1.6697072957701613,2021-12-11T13:17:04+00:00
0x20daacb0864ff9a5e07d05ea16fa56cd00fdc16d,no,100.0000000000000000,258903.117658258267,1.4920330179642332,2021-11-20T14:49:01+00:00
0x6b3543e1c9bb20dffe96689e4681a3cbe1c5bffe,yes,100.0000000000000000,201385.193230243659,1.918174786357567,2021-10-24T22:45:06+00:00
0x70c9f40b627eb6d4dde2b4e805713708cf058811,yes,100.0000000000000000,62510.465104005307,6.179637271251861,2021-07-13T07:17:58+00:00
0x3619157e14408eda5498ccfbeccfe80a8bb315d5,no,100.0000000000000000,171050.219234085810,2.25835431097198,2021-10-04T16:57:31+00:00
0x4e9fa506e600f7912d946f8464606c8251f8336d,no,100.0000000000000000,121267.035426884987,3.1854658493148817,2021-05-21T03:03:05+00:00
0xb0bf1b1523143df01d91256290dcf3fdee78d7dd,no,100.0000000000000000,150969.571883376187,2.558740779224108,2021-11-11T10:59:30+00:00
0xb6ea2b56d1037213ba1f91818ef008071d02cba0,no,100.0000000000000000,176082.488191316150,2.1938127065781137,2021-10-17T09:34:23+00:00
0x71947cb13c53922f56b7881169f97357ad8a465a,no,100.0000000000000000,70751.686266929067,5.459827466763313,2021-11-17T20:53:52+00:00
0x4281579d99d855f2430c95a13720e53a0fcc0549,no,100.0000000000000000,100700.614198441904,3.836044130165563,2021-11-18T23:07:32+00:00
0xbd58b30bff344ec61f61f54bbd97e16210ccb171,no,100.0000000000000000,251450.603780676902,1.5362540164625573,2021-12-03T11:58:07+00:00
0xdd62dc4a1a7f229802810363b7e82f95c1bd9585,no,100.0000000000000000,100700.835717453127,3.83603569173805,2021-09-07T17:22:09+00:00
0xf2eb18a344b2a9dc769b1914ad035cbb614fd238,no,100.0000000000000000,150392.969997678159,2.5685509103647846,2021-08-24T10:13:11+00:00
0xd1b0e5ada9beb183404cd45177a1b6d347516144,no,100.0000000000000000,100780.349964924042,3.8330091147177643,2021-10-25T22:32:16+00:00
0xceadfdccd0e8e370d985c49ed3117b2572243a4a,no,99.0000000000000000,161496.590070019571,2.368031918408874,2021-10-18T20:15:17+00:00
0x07040690e988b3dbd1624544e29d2bdd06102f31,no,99.0000000000000000,92844.901679232020,4.119010016524618,2021-09-29T21:34:55+00:00
0x3b2e1ddf6b12e8a9e139ad2c92ded4f6579fd87e,no,98.0000000000000000,171050.201999855029,2.213187447743095,2021-10-14T01:31:54+00:00
0xafb87228f94423672f7aa7a612aadf1fbe0aa930,no,97.5000000000000000,40400.000767517819,9.322640911997699,2021-07-07T04:22:48+00:00
0x61a4004a6e38aad25aa277a513a3ec16ef3081bc,no,95.0000000000000000,201201.103981554247,1.823933332063843,2021-09-08T19:23:45+00:00
0xac2682fc15cec2cfece7eb1faeccafebba855841,yes,95.0000000000000000,110750.023594115408,3.3135649825676334,2021-07-03T22:08:12+00:00
0x96ad44c2c9f6746b85fec00e48146357daf450fe,no,93.9325924021369421,130648.556768606984,2.777329492316685,2021-12-14T08:45:37+00:00
0xabb53ba4e5b7207ed9cba559d0046091bec560fc,no,93.5000000000000000,256600.568468870784,1.4075690562775058,2021-12-02T09:53:44+00:00
0x0cfa0b89383fe30602240efa1a2e1380f9090c3d,no,93.0000000000000000,164228.958743241945,2.187504339972461,2021-12-16T22:22:45+00:00
0x12c74bd8ed1f02f9d9a6f160dd8a1574c1b2fa50,no,91.0000000000000000,200403.312054201622,1.7540913690334887,2021-12-17T07:32:27+00:00
0x473d13919ebd47e73be21b0a3b4982ce09961f78,no,90.0000000000000000,100200.000000000000,3.4696886227544907,2021-10-17T05:07:33+00:00
0xc25e9956c762f68ec6be77faa3c8da670f282a1d,no,90.0000000000000000,173481.194113379005,2.0040373930835655,2021-11-16T22:48:20+00:00
0x98ebad54fb05d47e59d5e955bbc0f4135ebb13c8,yes,90.0000000000000000,252227.157195540888,1.3783717973337501,2021-11-07T21:08:43+00:00
0x5f1a4100cc68bbe706f37f39755c6e3a1cf999d6,no,88.7000000000000000,210039.751282049070,1.6313150339808256,2021-10-16T14:46:05+00:00
0xa4dc64905f0043a6d74cad4aaefc807debed7fe1,no,88.3263765900000000,150567.814391400005,2.2660734502667457,2021-09-04T14:59:31+00:00
0xb3da184921003f089d0638c324ac41439a254913,no,85.0000000000000000,120642.834156399180,2.721655225492592,2021-11-10T14:27:19+00:00
0x2e748c90489545214a7f59fe97b343440a800ad5,no,85.0000000000000000,131144.174585864475,2.503719292426668,2021-10-25T01:30:49+00:00
0x7ec98ad5a63761db5b1eb0a001c326abced1a8e3,yes,85.0000000000000000,116943.741963001639,2.8077449420412934,2021-12-04T20:38:56+00:00
0x940a26bc954a263dd253ddb5dae651370644b9c8,no,85.0000000000000000,200729.210443670503,1.6357768721067256,2021-12-15T14:36:49+00:00
0xde64f98baece7282973ce8d67cd73455d4748673,no,85.0000000000000000,186133.012159163407,1.7640513963166706,2021-09-22T06:23:08+00:00
0xc913b69519b009783b6b2779412e85f8e7678846,no,85.0000000000000000,77987.923744874585,4.210244153622301,2021-09-15T09:29:11+00:00
0x3664ee323b4304c20b3f3560611fc62856d2ee7b,yes,84.1351144684932139,181603.459659753640,1.7896532202170312,2021-12-04T11:51:34+00:00
0xeb52d1f025dd6f17dcfa38221044b324e495cc46,no,84.0000000000000000,171198.965282556829,1.8953693993678666,2021-12-12T16:32:05+00:00
0x975cce223e689914b51efd3efec3e29d7d0fc7db,yes,84.0000000000000000,150953.268243157025,2.149574393297109,2021-12-04T11:46:02+00:00
0xa61ce9e022cb67a9e66ed618d10849b0deedbf9e,no,83.9768449124062977,226326.913597124413,1.4333064883590325,2021-12-07T12:14:20+00:00
0x05a5713767312f3481831bdc20d47997d71c0501,no,82.2500000000000000,80678.935726097079,3.938142801965917,2021-10-29T03:37:39+00:00
0x3dc33baa0053fb606e0bb5e6248662909b5e1c84,yes,82.0000000000000000,160024.056838887992,1.9794488794826204,2021-12-12T09:07:44+00:00
0xb20045cda565b05ebe844d9b948242d22d908e08,no,81.5000000000000000,201211.647007527337,1.5646608170163345,2021-11-17T08:24:10+00:00
0x1efc68d4513138f59daa8316087709c5ded0c91a,no,81.0343000000000000,221559.997214418706,1.4128408651903912,2021-12-04T06:26:23+00:00
0x616317b69fa8d627cac5c377399257cecab2cb41,no,81.0000000000000000,53180.725241646204,5.88364522255459,2021-05-27T01:47:43+00:00
0x35405df56cd53ed3980b220fb66578f004f543ee,no,81.0000000000000000,132860.073279836325,2.355083150834654,2021-10-11T16:25:10+00:00
0x9dbd600f88bc2b97632dfc60b7568a226d398a90,no,81.0000000000000000,158807.780798860565,1.9702845693455153,2021-11-08T12:50:34+00:00
0x851cf9b161d695914cd248f7db60ea4d4b68b449,yes,80.8038452864285609,156915.124940231557,1.9892205429702408,2021-12-14T09:26:47+00:00
0x656ab461f4acb07a33f7ede3716af1f2d7250673,no,80.0000000000000000,165685.050000000000,1.8651869918257562,2021-12-05T23:42:45+00:00
0xeae6e8014fcc8bffb2046767a380111e88c405b6,no,80.0000000000000000,166193.159374605074,1.8594844767553138,2021-11-04T01:56:16+00:00
0x60ac0b2f9760b24ccd0c6b03d2b9f2e19c283ff9,no,80.0000000000000000,79600.000000000000,3.882331658291457,2021-11-26T09:30:30+00:00
0xd096a4c01db1eb12f63d0b4e9c295601313cc973,no,80.0000000000000000,100700.194851396209,3.068848083720617,2021-12-03T15:42:05+00:00
0x808700a1edfeda468d34d08ca8a0397bad2298d9,no,80.0000000000000000,150950.778172926566,2.0472474785520913,2021-09-13T01:04:23+00:00
0xd94eb64f91af31da0edf60379ecb709193c9cf33,no,80.0000000000000000,180846.299789822726,1.7088190378191588,2021-11-21T15:00:15+00:00
0x09f9b1f4ba23df8db7a756bd140022dbfc160b5c,yes,80.0000000000000000,122954.589225677122,2.513396221695995,2021-08-29T09:35:53+00:00
0x72ae1b583c0e86509e04dce2c5ecdac7127ec655,no,80.0000000000000000,188063.900000000000,1.643237218838916,2021-12-14T08:05:21+00:00
0x0fed94ba4f477ae9cddf413a4b16f6e63405d043,no,79.7500000000000000,123299.868087005531,2.498525544103701,2021-11-27T11:54:27+00:00
0xda52fe18f917ce7f960b5f198d8e1e38ba217eee,yes,78.8486665485684920,184630.800204655054,1.649703574085017,2021-11-04T23:27:29+00:00
0xa49319f5e7036f0ced7ad07c5679e38c68f0666c,no,78.0000000000000000,122626.713051155120,2.4571135644344153,2021-11-17T19:27:39+00:00
0xbe858236c63bdec3a4e97e5a7802ebd08e164b0c,no,77.7891000000000000,145926.525690858004,2.0592080072446026,2021-12-02T20:37:17+00:00
0x62a964c78ed3c5e277316edd1c21b11a6e341c68,no,77.5000000000000000,90828.000000000000,3.296079402827322,2021-12-04T07:53:02+00:00
0x5b6b0b2a6afa6287944f80bd0017d251139941d3,no,76.9226000000000000,208235.591653827820,1.426969557086942,2021-12-07T01:43:17+00:00
0x5513864eb307be5e3442226a7832e081b2b4684e,no,76.7741000000000000,70624.885175228983,4.199259306916649,2021-09-08T07:41:24+00:00
0xeeae17d2df1056d0b1a4a2e06a7f0ae64c576632,no,76.1730093285475600,166034.754875751848,1.7722207703780337,2021-12-14T06:00:45+00:00
0xbbd2f625f2ecf6b55dc9de8ec7b538e30c799ac6,no,75.4000000000000000,125854.654778986144,2.3142899919871076,2021-11-08T23:51:47+00:00
0x11c9ac11ce9913e26faa7a9ee5b07c92b0c8c372,no,75.0000000000000000,120423.111696455615,2.4058421669943213,2021-11-10T07:26:15+00:00
0xc3fd1227da579220afeb28b400dacc4ad6523c7c,no,75.0000000000000000,2786.9604885167029961,103.95518745018032,2021-12-10T07:49:37+00:00
0x2eca0be455683dc60406c1e1782a20692a14628c,no,75.0000000000000000,175127.020834119503,1.6543363703675524,2021-12-12T22:25:59+00:00
0x9f5bfedba7204bbe247a809d0d561e350bbb8145,no,75.0000000000000000,150951.675457707965,1.9192831024997161,2021-10-08T07:35:52+00:00
0xbad5859162cc5d834b44c1014598fb10cd09419c,no,75.0000000000000000,80371.938725051662,3.6047282745177274,2021-11-02T06:14:30+00:00
0xf0817f4a7da9bdcc6bb5df88dfe574fc7ffaadc8,yes,74.0522136631476105,199904.923157320334,1.4309691461601755,2021-10-16T04:50:14+00:00
0x38f147662168c2bf97915a2040c5e4aa93a70057,no,74.0000000000000000,176081.546805232716,1.6234300821777257,2021-10-30T03:50:32+00:00
0xa5334543cfa1db9e424b6f2132f2e695b8bd4c22,no,73.6078469118688341,163625.801011477678,1.7377529841571318,2021-11-30T00:03:15+00:00
0xbe46e596898c02b0bbbda75dc3838115e054dcb3,yes,73.1759181734455581,161395.170719267593,1.751432317155574,2021-12-03T03:13:06+00:00
0xb67d92dc830f1a24e4bffd1a6794fcf8f497c7de,no,72.8521000000000000,90850.075435239524,3.0976510782603075,2021-11-04T17:45:28+00:00
0xeefc37dd44ee6de8114cfd1b1dd9246f7f61be42,yes,72.0000173399304285,125826.512409102240,2.2104268938049674,2021-10-07T17:43:30+00:00
0x51c0681fb2c0b54059b20f25cb550110347fde66,no,72.0000000000000000,100338.080600765875,2.771931038890902,2021-10-24T11:23:34+00:00
0xf43316162d4594d2f927a25ab75cfcac676d3e85,no,72.0000000000000000,80588.211612376963,3.4512521674731387,2021-07-01T04:52:54+00:00
0xcc9d5e0fd1174c757aacda74a7c9efa8a8e44086,no,72.0000000000000000,130298.955140002189,2.1345546455162103,2021-11-19T22:05:58+00:00
0xe75b7b34542d21e5e01961913680bee04ad82488,no,70.0000000000000000,100700.053079967729,2.6852458536964923,2021-09-14T16:54:54+00:00
0x00459fd7e2b30f151cfc7e31d370234dc2402f9c,no,70.0000000000000000,201200.944836398558,1.343951939290705,2021-12-15T10:01:22+00:00
0xbb1e599e15f2bf248732ef060cadffeb6363cc4c,no,70.0000000000000000,120545.640306490597,2.243170298921549,2021-12-10T12:12:51+00:00
0x42224e5ea581c6cbea07fdd8fa47b8240aa8ea40,no,70.0000000000000000,129355.000000000000,2.090405473309884,2021-11-17T03:11:40+00:00
0x40a4f41bd5434686260a3a8878118e4c2b3d282d,no,70.0000000000000000,118363.211655424875,2.2845307779176567,2021-12-15T03:26:28+00:00
0x3fc885e0509acb199a4628c77d84dbb947768297,no,70.0000000000000000,100700.048310115445,2.6852459808883484,2021-09-22T10:47:07+00:00
0x092d8826167d0c1cbefa03db35c0b2152b973c65,no,70.0000000000000000,119793.846177065802,2.2572478355884713,2021-08-18T00:14:13+00:00
0x66ab525022c5291c0c3d7a7199a38b827586f30c,no,70.0000000000000000,57700.000000000000,4.686384748700174,2021-08-14T20:47:34+00:00
0x1fb15dbaee24cd07887010960eea11540ef21da8,no,70.0000000000000000,207292.969513285869,1.304455238568374,2021-11-28T09:16:42+00:00
0x82b659e6bfe5b3da2f0754dd86927ad0d49d8980,yes,69.3692434732255598,187634.783598280563,1.4281351935859725,2021-11-27T20:27:45+00:00
