endDate,TVL (ETH),TVL (USD)
2021-04-08T14:46:00+00:00,221239.531413063029916114000000000000000000,452950329.8479063
2021-04-08T15:57:00+00:00,221280.531413063029916114000000000000000000,455572358.07321423
2021-04-08T16:37:00+00:00,221553.531413063029916114000000000000000000,460168900.2802461
2021-04-08T17:40:00+00:00,221374.114213063029916064000000000000000000,456991438.9345946
2021-04-08T18:57:00+00:00,221643.739914513295285364000000000000000000,458809190.93524003
2021-04-08T19:44:00+00:00,221518.088314513295285407000000000000000000,457908901.078463
2021-04-08T20:59:00+00:00,221448.588314513295285407000000000000000000,455411236.35467976
2021-04-08T21:22:00+00:00,221489.588314513295285407000000000000000000,454359311.6766263
2021-04-08T22:57:00+00:00,221447.542811130927776207000000000000000000,458380912.29104424
2021-04-08T23:48:00+00:00,225910.542811130927776207000000000000000000,470063361.9542607
2021-04-09T00:26:00+00:00,225889.542811130927776207000000000000000000,471962316.2724364
2021-04-09T01:51:00+00:00,224839.542811130927776207000000000000000000,468430703.4927102
2021-04-09T02:51:00+00:00,225234.827965590262604007000000000000000000,469022248.7107062
2021-04-09T03:56:00+00:00,226447.968858355860607416000000000000000000,469904444.65766287
2021-04-09T04:55:00+00:00,226458.668858355860607416000000000000000000,470221044.60417867
2021-04-09T05:57:00+00:00,227403.695789158359123563000000000000000000,472096894.5691665
2021-04-09T06:48:00+00:00,227505.695789158359123563000000000000000000,473493954.30422795
2021-04-09T07:54:00+00:00,227572.395789158359123563000000000000000000,473161698.1529444
2021-04-09T08:58:00+00:00,227730.418974793827366010000000000000000000,472180805.31071705
2021-04-09T09:54:00+00:00,228009.418974793827366010000000000000000000,473404556.1464157
2021-04-09T10:58:00+00:00,228258.334258834892078510000000000000000000,477046223.1009094
2021-04-09T11:52:00+00:00,228371.134258834892078510000000000000000000,476530627.3011978
2021-04-09T12:26:00+00:00,228480.591344361416995110000000000000000000,475991331.1417947
2021-04-09T13:21:00+00:00,228506.021344361416995110000000000000000000,475036597.6523661
2021-04-09T14:54:00+00:00,228551.134604477133138502000000000000000000,473528239.25297797
2021-04-09T15:57:00+00:00,228581.134604477133138502000000000000000000,472308055.18784696
2021-04-09T16:46:00+00:00,228568.134604477133138470000000000000000000,472605760.55898523
2021-04-09T17:31:00+00:00,228552.634604477133138470000000000000000000,474834097.07522357
2021-04-09T18:49:00+00:00,228839.640934315844809227000000000000000000,475748459.9168053
2021-04-09T19:54:00+00:00,228737.240934315844809227000000000000000000,474853937.434821
2021-04-09T20:32:00+00:00,228897.240934315844809227000000000000000000,475801827.81293434
2021-04-09T21:48:00+00:00,231267.880579395844809227000000000000000000,481425721.64451665
2021-04-09T22:56:00+00:00,230983.880579395844809227000000000000000000,477519905.83820236
2021-04-09T23:34:00+00:00,228995.030579395844809227000000000000000000,473080833.6739739
2021-04-10T00:59:00+00:00,229206.630579395844809227000000000000000000,474029108.9001659
2021-04-10T01:41:00+00:00,229297.130579395844809227000000000000000000,477343887.52626884
2021-04-10T02:16:00+00:00,225283.997234380602518627000000000000000000,471859585.04738253
2021-04-10T03:57:00+00:00,225294.033413580602518627000000000000000000,483091237.02773845
2021-04-10T04:47:00+00:00,225521.733413580602518627000000000000000000,490433092.7851772
2021-04-10T05:45:00+00:00,225601.233413580602518627000000000000000000,488965857.28826046
2021-04-10T06:57:00+00:00,225663.733413580602518627000000000000000000,490184505.08364564
2021-04-10T07:54:00+00:00,225550.133413580602518627000000000000000000,487312340.7467116
2021-04-10T08:50:00+00:00,225600.140391836933999417000000000000000000,489074032.3526555
2021-04-10T09:23:00+00:00,226005.140391836933999417000000000000000000,489839021.18245953
2021-04-10T10:54:00+00:00,227394.640391836933999417000000000000000000,491347517.11946946
2021-04-10T11:07:00+00:00,227594.640391836933999417000000000000000000,492564872.62882125
2021-04-10T12:55:00+00:00,228553.640391836933999417000000000000000000,489909299.2527103
2021-04-10T13:56:00+00:00,228582.101618469685554167000000000000000000,493543044.70951885
2021-04-10T14:58:00+00:00,229359.313520226340747667000000000000000000,495111069.316707
2021-04-10T15:58:00+00:00,230051.693527560762620667000000000000000000,496387140.15828836
2021-04-10T16:50:00+00:00,229868.213527560762620667000000000000000000,496857844.85768723
2021-04-10T17:56:00+00:00,230164.213527560762620667000000000000000000,493623982.18401843
2021-04-10T18:52:00+00:00,229790.831259052018536467000000000000000000,491508800.6132367
2021-04-10T19:38:00+00:00,229821.031259052018536467000000000000000000,491451591.4546694
2021-04-10T20:53:00+00:00,229691.231259052018536467000000000000000000,481942735.2523681
2021-04-10T21:39:00+00:00,229627.786721611396922567000000000000000000,485626028.4703327
2021-04-10T22:52:00+00:00,229991.874225332059935363000000000000000000,487453977.9081378
2021-04-10T23:59:00+00:00,230089.874225332059935363000000000000000000,491619228.86481345
2021-04-11T00:54:00+00:00,230306.374225332059935363000000000000000000,492897095.9895711
2021-04-11T01:47:00+00:00,230099.286721611396922563000000000000000000,493602086.8965991
2021-04-11T02:31:00+00:00,230149.263721611396922563000000000000000000,494565451.3187335
2021-04-11T03:55:00+00:00,230214.713721611396922563000000000000000000,494296313.97880906
2021-04-11T04:57:00+00:00,229780.120321611396922563000000000000000000,490419710.80241525
2021-04-11T05:42:00+00:00,225954.220321611396922563000000000000000000,480864473.9774373
2021-04-11T06:43:00+00:00,226047.220321611396922563000000000000000000,480687153.54170334
2021-04-11T07:56:00+00:00,226038.790596924077797492000000000000000000,482459455.0379807
2021-04-11T08:49:00+00:00,226204.590596924077797492000000000000000000,485611491.0016647
2021-04-11T09:49:00+00:00,227016.690596924077797492000000000000000000,484864517.9438164
2021-04-11T10:59:00+00:00,227273.690596924077797492000000000000000000,487074791.7920799
2021-04-11T11:56:00+00:00,227299.115596924077797492000000000000000000,488797656.12656134
2021-04-11T12:56:00+00:00,227544.115596924077797492000000000000000000,488123085.89620954
2021-04-11T13:55:00+00:00,227647.511610071907128599000000000000000000,484880093.82898873
2021-04-11T14:57:00+00:00,232222.658852253916197999000000000000000000,497506857.6453032
2021-04-11T15:55:00+00:00,232233.528308148777998499000000000000000000,500221730.6346202
2021-04-11T16:56:00+00:00,232472.528308148777998499000000000000000000,497240140.2488656
2021-04-11T17:37:00+00:00,232713.374742213232547899000000000000000000,500026574.04109865
2021-04-11T18:49:00+00:00,233447.374742213232547899000000000000000000,502364743.60275835
2021-04-11T19:58:00+00:00,234107.274103192730094799000000000000000000,502101576.13282263
2021-04-11T20:48:00+00:00,234194.191271300749465641000000000000000000,502238810.9489553
2021-04-11T21:37:00+00:00,234161.973679694565498141000000000000000000,500530585.21929437
2021-04-11T22:44:00+00:00,234170.973679694565498141000000000000000000,501348346.0995421
2021-04-11T23:48:00+00:00,233831.973679694565498141000000000000000000,502586752.6284515
2021-04-12T00:11:00+00:00,233834.973679694565498141000000000000000000,503715608.5521141
2021-04-12T01:47:00+00:00,234219.473679694565498141000000000000000000,504073098.08501786
2021-04-12T02:44:00+00:00,234501.468497313961029041000000000000000000,501917563.1129109
2021-04-12T03:51:00+00:00,234517.468497313961029041000000000000000000,504948942.12030655
2021-04-12T04:51:00+00:00,236130.033375285178781241000000000000000000,510191995.31197613
2021-04-12T05:58:00+00:00,236361.033357665783250341000000000000000000,507923315.4132887
2021-04-12T06:49:00+00:00,236323.033357665783250341000000000000000000,512000941.4603837
2021-04-12T07:54:00+00:00,236499.033357665783250341000000000000000000,518405881.1200034
2021-04-12T08:58:00+00:00,236686.593357665783250341000000000000000000,517209910.67110485
2021-04-12T09:57:00+00:00,256971.793357665783250341000000000000000000,552679514.8460661
2021-04-12T10:41:00+00:00,257180.245757665783250341000000000000000000,547503309.786122
2021-04-12T11:33:00+00:00,257185.245757665783250341000000000000000000,551888675.1664599
2021-04-12T12:56:00+00:00,257967.745757665783250341000000000000000000,556939464.7035124
2021-04-12T13:40:00+00:00,259204.901980753783250341000000000000000000,559732249.4352794
2021-04-12T14:55:00+00:00,259280.378198474777061640000000000000000000,555998250.2050273
2021-04-12T15:55:00+00:00,259071.378198474777061640000000000000000000,553174388.1569473
2021-04-12T16:53:00+00:00,259432.378198474777061640000000000000000000,552744030.6658884
2021-04-12T17:25:00+00:00,259437.878198474777061640000000000000000000,552447017.8358322
2021-04-12T18:23:00+00:00,259943.878198474777061640000000000000000000,553737648.2159549
2021-04-12T19:59:00+00:00,264477.878198474777061640000000000000000000,567230994.9298327
2021-04-12T20:50:00+00:00,265434.378198474777061640000000000000000000,571228053.6020277
2021-04-12T21:54:00+00:00,271655.878198474777061640000000000000000000,584416007.3271607
2021-04-12T22:33:00+00:00,273323.909213276805240938000000000000000000,587006826.860986
2021-04-12T23:51:00+00:00,274019.709213276805240938000000000000000000,587665408.5758857
2021-04-13T00:50:00+00:00,274192.935382613825955045000000000000000000,592012708.7139554
2021-04-13T01:58:00+00:00,274928.435382613825955045000000000000000000,596124577.1557678
2021-04-13T02:42:00+00:00,280941.435382613825955045000000000000000000,609572679.4214264
2021-04-13T03:52:00+00:00,281234.435382613825955045000000000000000000,607623871.7102602
2021-04-13T04:46:00+00:00,281762.516825213825955045000000000000000000,607953347.3034273
2021-04-13T05:53:00+00:00,282254.816825213825955045000000000000000000,609134120.190494
2021-04-13T06:54:00+00:00,282414.266825213825955045000000000000000000,608139585.6107426
2021-04-13T07:21:00+00:00,283128.510028099001956145000000000000000000,609496406.1076893
2021-04-13T08:59:00+00:00,283054.510028099001956145000000000000000000,625759927.4995195
2021-04-13T09:58:00+00:00,284107.697899676836233806000000000000000000,629008760.9959266
2021-04-13T10:58:00+00:00,284459.057899676836233806000000000000000000,629937428.3094134
2021-04-13T11:42:00+00:00,288513.057899676836233806000000000000000000,642414715.2417364
2021-04-13T12:52:00+00:00,288513.057899676836233806000000000000000000,641889621.4763591
2021-04-13T13:27:00+00:00,289250.057899676836233806000000000000000000,644394171.4894791
2021-04-13T14:57:00+00:00,290936.007899676836233806000000000000000000,658231080.4327029
2021-04-13T15:58:00+00:00,291165.876418102737806606000000000000000000,661520136.2456369
2021-04-13T16:45:00+00:00,297290.076418102737806606000000000000000000,678166230.7219192
2021-04-13T17:56:00+00:00,302396.832718102737806606000000000000000000,697971201.5016345
2021-04-13T18:37:00+00:00,302792.832718102737806606000000000000000000,698004093.8384247
2021-04-13T19:45:00+00:00,305206.832718102737806606000000000000000000,697464758.2640626
2021-04-13T20:59:00+00:00,305505.832718102737806606000000000000000000,704346752.3899131
2021-04-13T21:56:00+00:00,305491.692718102737806606000000000000000000,699673733.666125
2021-04-13T22:55:00+00:00,305595.726410132780847258000000000000000000,698500151.8556404
2021-04-13T23:52:00+00:00,310670.760102162823887910000000000000000000,715773004.4449791
2021-04-14T00:50:00+00:00,312695.760102162823887910000000000000000000,721604878.6301602
2021-04-14T01:46:00+00:00,312691.460102162823887910000000000000000000,717461174.4606096
2021-04-14T02:54:00+00:00,314245.560102162823887910000000000000000000,721759202.4426476
2021-04-14T03:47:00+00:00,314667.151924479311498710000000000000000000,735723267.914625
2021-04-14T04:57:00+00:00,314928.951924479311498710000000000000000000,746951637.4639993
2021-04-14T05:56:00+00:00,319998.508766721179465810000000000000000000,756802873.203471
2021-04-14T06:51:00+00:00,322482.055966721179465810000000000000000000,769684047.0785718
2021-04-14T07:58:00+00:00,322002.847600990822367910000000000000000000,768015431.8700752
2021-04-14T08:45:00+00:00,327560.154260395877222410000000000000000000,781244070.3172145
2021-04-14T09:57:00+00:00,337176.932208054671236810000000000000000000,792359047.1502844
2021-04-14T10:58:00+00:00,338567.383736476836959110000000000000000000,801954404.8350806
2021-04-14T11:52:00+00:00,350271.803786476836959110000000000000000000,838911478.2227257
2021-04-14T12:58:00+00:00,350584.338659454965008935000000000000000000,831421276.6610572
2021-04-14T13:26:00+00:00,351309.192634781676033935000000000000000000,835736464.5427347
2021-04-14T14:58:00+00:00,351410.834842810646249035000000000000000000,820660264.933461
2021-04-14T15:47:00+00:00,351591.783490655556692235000000000000000000,823790096.4721107
2021-04-14T16:59:00+00:00,352102.751330658831843276000000000000000000,837261611.3616604
2021-04-14T17:44:00+00:00,352714.021380658831843276000000000000000000,825883408.2030265
2021-04-14T18:58:00+00:00,364519.433460499159843276000000000000000000,855093332.2059735
2021-04-14T19:23:00+00:00,365224.433460499159843276000000000000000000,853927595.6296586
2021-04-14T20:54:00+00:00,365917.138886075198418211000000000000000000,864596334.1027962
2021-04-14T21:56:00+00:00,369066.138886075198418211000000000000000000,895745663.0448376
2021-04-14T22:45:00+00:00,369494.525356453144250470000000000000000000,898865636.88939
2021-04-14T23:49:00+00:00,369741.525356453144250470000000000000000000,898050401.2772748
2021-04-15T00:55:00+00:00,370520.295356453144250470000000000000000000,901620381.5174395
2021-04-15T01:32:00+00:00,370570.895356453144250470000000000000000000,897819165.2696147
2021-04-15T02:59:00+00:00,371324.536412721643392658000000000000000000,902326049.9736418
2021-04-15T03:58:00+00:00,371352.036412721643392658000000000000000000,920496287.298762
2021-04-15T04:58:00+00:00,371284.036412721643392658000000000000000000,911795623.7819976
2021-04-15T05:56:00+00:00,372664.934065062849378258000000000000000000,921015297.9964182
2021-04-15T06:57:00+00:00,372630.753512952444192758000000000000000000,918676407.0957627
2021-04-15T07:53:00+00:00,392853.277512952444192758000000000000000000,971262943.5935977
2021-04-15T08:35:00+00:00,393337.277512952444192758000000000000000000,967468101.2619584
2021-04-15T09:59:00+00:00,394385.758431561059721424000000000000000000,966568504.4792385
2021-04-15T10:59:00+00:00,397566.442831561059721424000000000000000000,962082962.0013796
2021-04-15T11:57:00+00:00,397904.998631561059721424000000000000000000,966411765.4264039
2021-04-15T12:56:00+00:00,398147.414731561059721424000000000000000000,970396730.9769392
2021-04-15T13:50:00+00:00,401868.345573073720503629000000000000000000,990754163.1254888
2021-04-15T14:57:00+00:00,403851.275573073720503629000000000000000000,997217839.2343237
2021-04-15T15:46:00+00:00,404175.228150588009464029000000000000000000,995738217.3286332
2021-04-15T16:50:00+00:00,405853.297481918648914929000000000000000000,1000505490.419451
2021-04-15T17:59:00+00:00,406925.367481918648914929000000000000000000,1001964193.8433788
2021-04-15T18:57:00+00:00,407533.263043428675788129000000000000000000,1008094656.1273773
2021-04-15T19:57:00+00:00,407553.063043428675788129000000000000000000,1014648181.2835506
2021-04-15T20:46:00+00:00,418416.463063428675788129000000000000000000,1045195956.4031836
2021-04-15T21:57:00+00:00,419953.993911495082532129000000000000000000,1051888165.3296956
2021-04-15T22:58:00+00:00,420410.993911495082532129000000000000000000,1066670977.8621844
2021-04-15T23:52:00+00:00,420492.993911495082532129000000000000000000,1060369797.5364345
2021-04-16T00:54:00+00:00,420619.457441117136699870000000000000000000,1072470255.4159139
2021-04-16T01:31:00+00:00,420728.157441117136699870000000000000000000,1061471897.5344921
2021-04-16T02:59:00+00:00,422665.766141117136699870000000000000000000,1057949319.2818618
2021-04-16T03:47:00+00:00,422731.966141117136699870000000000000000000,1067165711.9249431
2021-04-16T04:58:00+00:00,422702.166141117136699870000000000000000000,1036237452.208303
2021-04-16T05:44:00+00:00,422693.259348611800084859000000000000000000,1043959358.0740145
2021-04-16T06:44:00+00:00,424990.338907035373392213000000000000000000,1044035516.4624122
2021-04-16T07:59:00+00:00,427233.990469002952058802000000000000000000,1055554203.2320516
2021-04-16T08:48:00+00:00,428618.417801809102689616000000000000000000,1062309317.6008936
2021-04-16T09:59:00+00:00,428666.417801809102689616000000000000000000,1044587186.8919824
2021-04-16T10:53:00+00:00,430035.817501809102689616000000000000000000,1038626806.7885444
2021-04-16T11:54:00+00:00,432792.413901809102689616000000000000000000,1050114529.3189324
2021-04-16T12:48:00+00:00,433302.413901809102689616000000000000000000,1057041238.7134633
2021-04-16T13:33:00+00:00,433619.413901809102689616000000000000000000,1064873884.2717848
2021-04-16T14:26:00+00:00,433629.178444712362760176000000000000000000,1065652378.6114495
2021-04-16T15:27:00+00:00,433722.178444712362760176000000000000000000,1064835657.5213978
2021-04-16T16:08:00+00:00,433774.178444712362760176000000000000000000,1071227022.3781395
2021-04-16T17:57:00+00:00,434162.678444712362760176000000000000000000,1072598897.0976619
2021-04-16T18:53:00+00:00,434475.178444712362760176000000000000000000,1074448426.7902048
2021-04-16T19:40:00+00:00,435232.678444712362760176000000000000000000,1071129383.2863594
2021-04-16T20:57:00+00:00,435605.678444712362760176000000000000000000,1088121204.4709692
2021-04-16T21:37:00+00:00,435609.678444712362760176000000000000000000,1089834430.1136882
2021-04-16T22:47:00+00:00,435623.478444712362760176000000000000000000,1080407213.8298688
2021-04-16T23:50:00+00:00,435720.191144712362760176000000000000000000,1079252770.253984
2021-04-17T00:27:00+00:00,435822.191144712362760176000000000000000000,1087659651.3303015
2021-04-17T01:49:00+00:00,435825.943535541699349976000000000000000000,1103210569.1309521
2021-04-17T02:36:00+00:00,436071.099235541699349976000000000000000000,1104812294.179199
2021-04-17T03:51:00+00:00,436213.099235541699349976000000000000000000,1101926634.2408867
2021-04-17T04:52:00+00:00,435933.166955680815509076000000000000000000,1097174031.9207358
2021-04-17T05:50:00+00:00,437849.253036340582187676000000000000000000,1106296193.6768003
2021-04-17T06:57:00+00:00,438602.253036340582187676000000000000000000,1099961818.3447778
2021-04-17T07:52:00+00:00,438753.127434939829480076000000000000000000,1099295960.7882419
2021-04-17T08:48:00+00:00,438750.127434939829480076000000000000000000,1102166645.124215
2021-04-17T10:51:00+00:00,438795.023134939829480076000000000000000000,1082507322.0738966
2021-04-17T11:31:00+00:00,440145.023134939829480076000000000000000000,1085045511.0322535
2021-04-17T12:52:00+00:00,441070.023134939829480076000000000000000000,1085266024.0242136
2021-04-17T13:50:00+00:00,440827.238677328115648841000000000000000000,1084324800.3365579
2021-04-17T14:48:00+00:00,443071.024577328115648841000000000000000000,1083286501.5403383
2021-04-17T15:45:00+00:00,443041.024577328115648841000000000000000000,1060932619.9143445
2021-04-17T16:56:00+00:00,444770.024577328115648841000000000000000000,1069560716.6023299
2021-04-17T17:51:00+00:00,444696.774827312563232809000000000000000000,1065889252.6158371
2021-04-17T18:59:00+00:00,444675.774827312563232809000000000000000000,1071157240.1927718
2021-04-17T19:52:00+00:00,444854.174827312563232809000000000000000000,1077548024.975458
2021-04-17T20:54:00+00:00,445122.778497473851562009000000000000000000,1084448174.0256107
2021-04-17T21:29:00+00:00,445178.578497473851562009000000000000000000,1082781145.7646956
2021-04-17T22:49:00+00:00,445547.178497473851562009000000000000000000,1080612304.8406332
2021-04-17T23:26:00+00:00,445383.203990632664352609000000000000000000,1071676611.6102204
2021-04-18T00:54:00+00:00,447006.393990632664352609000000000000000000,1049320689.5093708
2021-04-18T01:58:00+00:00,447036.568191008723305251000000000000000000,1047075872.2110721
2021-04-18T02:25:00+00:00,447007.168191008723305251000000000000000000,1036676674.110178
2021-04-18T03:58:00+00:00,444476.074715456288898875000000000000000000,988714804.4007967
2021-04-18T04:58:00+00:00,448131.300117301170145075000000000000000000,989025779.3588837
2021-04-18T05:57:00+00:00,449468.184322758198701275000000000000000000,1001567933.853775
2021-04-18T06:59:00+00:00,450472.236354562065625475000000000000000000,991894817.2291102
2021-04-18T07:42:00+00:00,450460.736354562065625475000000000000000000,1007613098.1147021
2021-04-18T08:52:00+00:00,451965.059078072039212875000000000000000000,981582234.9563476
2021-04-18T09:57:00+00:00,450966.850921399785892275000000000000000000,962209931.1369538
2021-04-18T10:54:00+00:00,890835.500921399785892264000000000000000000,1916944372.6577141
2021-04-18T11:55:00+00:00,893944.118810260425659198000000000000000000,1855926324.50317
2021-04-18T12:58:00+00:00,895030.849608250987797826000000000000000000,1881193740.3236144
2021-04-18T13:43:00+00:00,893361.578552724683921626000000000000000000,1898509491.4297519
2021-04-18T14:53:00+00:00,888016.854452748540963744000000000000000000,1911074431.9621267
2021-04-18T15:56:00+00:00,1115869.854452748540963744000000000000000000,2414552667.160491
2021-04-18T16:54:00+00:00,1115982.105452748540963701000000000000000000,2426546850.812238
2021-04-18T17:55:00+00:00,1114136.626582001864356429000000000000000000,2401220681.708328
2021-04-18T18:55:00+00:00,1112298.520259449605173225000000000000000000,2419927783.661661
2021-04-18T19:57:00+00:00,1113288.819177578141023529000000000000000000,2440830071.605881
2021-04-18T20:56:00+00:00,1113458.912577578141026529000000000000000000,2486531905.2117443
2021-04-18T21:57:00+00:00,1114080.512577578141026529000000000000000000,2485045709.745294
2021-04-18T22:49:00+00:00,1114866.301846678860657365000000000000000000,2507434650.820347
2021-04-18T23:50:00+00:00,1114183.820490022392174734000000000000000000,2505175469.342586
2021-04-19T00:30:00+00:00,1114201.820490022392174734000000000000000000,2497639368.8832536
2021-04-19T01:58:00+00:00,1114445.581376507712813943000000000000000000,2520641871.501571
2021-04-19T02:54:00+00:00,1114813.117836282844128753000000000000000000,2519299276.2111454
2021-04-19T03:54:00+00:00,1114773.105417793573813955000000000000000000,2549697898.9805236
2021-04-19T04:59:00+00:00,1116527.805417793573813955000000000000000000,2542780424.058483
2021-04-19T05:57:00+00:00,1116947.277962432134254841000000000000000000,2520156973.793856
2021-04-19T06:52:00+00:00,1110045.916967487906305241000000000000000000,2503597561.1284723
2021-04-19T07:32:00+00:00,1104852.916967487906305241000000000000000000,2511695281.729699
2021-04-19T08:59:00+00:00,1104855.367767487906305241000000000000000000,2500309794.3651805
2021-04-19T09:49:00+00:00,1105339.182671398956679641000000000000000000,2479474747.784828
2021-04-19T10:59:00+00:00,1104885.565879825680264244000000000000000000,2472634456.7381206
2021-04-19T11:57:00+00:00,1112981.314428340680264244000000000000000000,2522327293.26266
2021-04-19T12:58:00+00:00,1112449.848292472713776662000000000000000000,2499040712.6996593
2021-04-19T13:46:00+00:00,1111505.048292472713773662000000000000000000,2483535764.854218
2021-04-19T14:55:00+00:00,1102784.048292472713773662000000000000000000,2430392680.5103316
2021-04-19T15:59:00+00:00,1101837.435192472713773662000000000000000000,2374029956.2400537
2021-04-19T16:42:00+00:00,1104581.935192472713773662000000000000000000,2405525401.0041113
2021-04-19T17:55:00+00:00,1104302.135192472713773662000000000000000000,2423225390.3596025
2021-04-19T18:46:00+00:00,1104311.235192472713773662000000000000000000,2459698672.8183064
2021-04-19T19:48:00+00:00,1104056.135192472713773662000000000000000000,2462299114.3903084
2021-04-19T20:21:00+00:00,1104146.135192472713773662000000000000000000,2479801805.0287747
2021-04-19T21:51:00+00:00,1105789.335192472713773662000000000000000000,2496308366.3036547
2021-04-19T22:56:00+00:00,1105049.335192472713773662000000000000000000,2477365902.594597
2021-04-19T23:16:00+00:00,1104002.235192472713773662000000000000000000,2459474099.5170875
2021-04-20T00:45:00+00:00,1103987.555192472713783662000000000000000000,2328486391.909755
2021-04-20T01:42:00+00:00,1104474.983288561663409262000000000000000000,2362096467.7599154
2021-04-20T02:50:00+00:00,1103487.367385032996682574000000000000000000,2329494937.1708264
2021-04-20T03:36:00+00:00,1103223.367385032996682574000000000000000000,2350307061.8770747
2021-04-20T04:48:00+00:00,1102013.367385032996682574000000000000000000,2410257516.342501
2021-04-20T05:54:00+00:00,1102196.370239584409668474000000000000000000,2334385780.385226
2021-04-20T06:53:00+00:00,1102071.716139584409671474000000000000000000,2305214429.36633
2021-04-20T07:45:00+00:00,1102417.559667714409671433000000000000000000,2298187838.2880907
2021-04-20T08:58:00+00:00,1102931.359667714409671433000000000000000000,2365666444.037684
2021-04-20T09:41:00+00:00,1102985.359667714409671433000000000000000000,2380551242.063635
2021-04-20T10:41:00+00:00,1101312.705688034122444171000000000000000000,2411995969.8544207
2021-04-20T11:59:00+00:00,1101330.263488034122448090000000000000000000,2426274623.6746783
2021-04-20T12:31:00+00:00,1101360.628464639825278990000000000000000000,2401957394.618533
2021-04-20T13:46:00+00:00,1096724.922144639825278990000000000000000000,2436133135.0614457
2021-04-20T14:52:00+00:00,1096668.687423838792391390000000000000000000,2400783223.760771
2021-04-20T15:46:00+00:00,1096664.683044750268208433000000000000000000,2385026352.685723
2021-04-20T16:42:00+00:00,1097264.683044750268208433000000000000000000,2442500211.8107834
2021-04-20T17:47:00+00:00,1097782.683044750268208433000000000000000000,2496972579.546267
2021-04-20T18:21:00+00:00,1099141.683044750268208433000000000000000000,2527663154.247521
2021-04-20T19:49:00+00:00,1099039.883044750268208433000000000000000000,2552278339.5971627
2021-04-20T20:57:00+00:00,1097816.883044750268208433000000000000000000,2533025828.7556434
2021-04-20T21:55:00+00:00,1097792.015660690182127033000000000000000000,2572115714.77284
2021-04-20T22:57:00+00:00,1097395.080001245252676633000000000000000000,2548732995.1552925
2021-04-20T23:54:00+00:00,1097090.570743669672049833000000000000000000,2557471713.0833983
2021-04-21T00:53:00+00:00,1097147.870743669672049789000000000000000000,2535640387.0331097
2021-04-21T01:59:00+00:00,1096995.432499405365616562000000000000000000,2558314018.086189
2021-04-21T02:25:00+00:00,1097086.432499405365616562000000000000000000,2540073246.3015485
2021-04-21T03:30:00+00:00,1097194.636573086150722836000000000000000000,2545513500.7422915
2021-04-21T04:57:00+00:00,1096135.530314340679069746000000000000000000,2535569747.36783
2021-04-21T05:43:00+00:00,1095932.174062173462429314000000000000000000,2530595064.4834833
2021-04-21T06:58:00+00:00,1094606.174979146472626714000000000000000000,2546491805.4714866
2021-04-21T07:58:00+00:00,1094617.129294332757822718000000000000000000,2518407521.7100573
2021-04-21T08:58:00+00:00,1093763.829294332757822718000000000000000000,2522853773.373722
2021-04-21T09:55:00+00:00,1091545.729314752757822718000000000000000000,2518709024.0219126
2021-04-21T10:54:00+00:00,1091504.644938420477792236000000000000000000,2480367900.297415
2021-04-21T11:50:00+00:00,1090321.729609692010211489000000000000000000,2451206796.422029
2021-04-21T12:57:00+00:00,1090180.879609085928202810000000000000000000,2592319310.0048532
2021-04-21T13:56:00+00:00,1090895.579609085928202810000000000000000000,2608985868.19309
2021-04-21T14:57:00+00:00,1090272.579609085928202810000000000000000000,2665171320.8544106
2021-04-21T15:48:00+00:00,1090247.579609085928202810000000000000000000,2657849159.4742146
2021-04-21T16:53:00+00:00,1091477.079609085928202810000000000000000000,2661381307.5232224
2021-04-21T17:52:00+00:00,1092865.741709085928202810000000000000000000,2648297837.2539597
2021-04-21T18:42:00+00:00,1093770.741709085928202810000000000000000000,2635024969.266193
2021-04-21T19:48:00+00:00,1093819.149373878154297217000000000000000000,2668339000.3230944
2021-04-21T20:44:00+00:00,1094745.149373878154297217000000000000000000,2633321877.2069144
2021-04-21T21:43:00+00:00,1094755.745097102037517317000000000000000000,2620111767.4132476
2021-04-21T22:46:00+00:00,1094827.745097102037517317000000000000000000,2590526669.061508
2021-04-21T23:35:00+00:00,1094858.781864629959745317000000000000000000,2587873908.342151
2021-04-22T00:24:00+00:00,1094900.631864629959745317000000000000000000,2583888848.156296
2021-04-22T01:55:00+00:00,1094867.950168394505201991000000000000000000,2663463365.01565
2021-04-22T02:42:00+00:00,1093762.950168394505201991000000000000000000,2631998350.3967195
2021-04-22T03:44:00+00:00,1093759.644268394505201991000000000000000000,2627921609.301458
2021-04-22T04:59:00+00:00,1094196.751377693799137043000000000000000000,2678429517.8598876
2021-04-22T05:52:00+00:00,1094507.772899492047534221000000000000000000,2700643204.2408514
2021-04-22T06:55:00+00:00,1154559.018035607492120221000000000000000000,2869298526.0319114
2021-04-22T07:37:00+00:00,1154659.018035607492120221000000000000000000,2861914748.9226956
2021-04-22T08:42:00+00:00,1154656.018035607492120221000000000000000000,2809162626.2788296
2021-04-22T09:48:00+00:00,1154498.648035607492120221000000000000000000,2859381436.54923
2021-04-22T10:59:00+00:00,1154855.440073410954319154000000000000000000,2909230984.752132
2021-04-22T11:58:00+00:00,1153628.945996278666289354000000000000000000,2939469626.977438
2021-04-22T12:52:00+00:00,1153910.742925794666177565000000000000000000,2967477640.2599783
2021-04-22T13:43:00+00:00,1153836.742925794666177565000000000000000000,2961979687.6625195
2021-04-22T14:56:00+00:00,1153901.262810204994959354000000000000000000,3001885674.213377
