hour,eoa,otherContract,stabilityPool,uniswapV2,uniswapV3,curve,d4,ohm,sushi,balancer,optimism,synthetix
2021-04-11T04:00:00+00:00,676624.710561194193338128000000000000000000,102577.810367780626013796000000000000000000,215367696.002980762454173404000000000000000000,53732518.88409026273986429200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T05:00:00+00:00,537380.029381481277796828000000000000000000,102298.796313059072914996000000000000000000,209494279.567624586393189304000000000000000000,53733129.14468087326981689200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T06:00:00+00:00,520280.763854742567891656000000000000000000,102247.611391572581823238000000000000000000,209655720.613651480012359034000000000000000000,53704838.54910220485123119200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T07:00:00+00:00,528055.714671682882802956000000000000000000,105273.070249382396645538000000000000000000,210697951.104495940951820834000000000000000000,53673790.64858299378182679200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T08:00:00+00:00,706603.074971900850592556000000000000000000,105936.097777270110269138000000000000000000,210741939.712077426836945034000000000000000000,53640691.65317340221582679200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T09:00:00+00:00,502556.383654653008402356000000000000000000,112081.992136861437508738000000000000000000,210880831.056520804664930434000000000000000000,55287701.10568768090185169200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T10:00:00+00:00,460284.919857291946195545000000000000000000,112273.691492448089109249000000000000000000,211026404.626856043375379734000000000000000000,55559307.29979421660099379200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T11:00:00+00:00,735009.453242485940852145000000000000000000,110699.806856204194562049000000000000000000,209998243.643583896678084734000000000000000000,56347107.63431741319860729200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T12:00:00+00:00,460096.304175117240397345000000000000000000,109809.806527965923334349000000000000000000,210337720.922332737480886734000000000000000000,56381933.50496417936760729200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T13:00:00+00:00,521651.492000304500873545000000000000000000,104277.961725170600839049000000000000000000,209925332.527182534985821234000000000000000000,56840298.55709198992460729200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T14:00:00+00:00,491487.073823523955772845000000000000000000,141294.495443146872019549000000000000000000,217687042.439405786606231134000000000000000000,56288336.52932754257817729200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T15:00:00+00:00,487563.611633497832574945000000000000000000,134675.669237506373959249000000000000000000,217712944.711650637044354534000000000000000000,56287486.54547835876131209200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T16:00:00+00:00,660973.057356205012351909000000000000000000,134204.130133714662135585000000000000000000,217780517.807110706992989634000000000000000000,56303175.54339937334366399200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T17:00:00+00:00,488469.729348312279561509000000000000000000,127567.709704800490575285000000000000000000,218253704.982907365208248334000000000000000000,56256628.11603952203267639200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T18:00:00+00:00,490349.383219726389688009000000000000000000,129899.085485127673981185000000000000000000,219015918.953255623913611534000000000000000000,56256628.11603952203267639200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T19:00:00+00:00,872572.639333737436565309000000000000000000,127685.442334093177002185000000000000000000,219394339.740262528601107234000000000000000000,56284670.21606964079448639200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T20:00:00+00:00,813600.430465084822294809000000000000000000,124802.139983180372222685000000000000000000,219346285.823949371507648034000000000000000000,56480859.90360236330755289200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T21:00:00+00:00,738763.974911749803398209000000000000000000,122972.545412593922817685000000000000000000,219256030.637491825782648034000000000000000000,56542781.14018383050085449200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T22:00:00+00:00,546064.885173311572223509000000000000000000,113322.719215966609332085000000000000000000,219330730.398173506717277734000000000000000000,56539430.29543721511104929200,0,20000.000000000000,0,0,0,0,0,0
2021-04-11T23:00:00+00:00,537068.948725538776132209000000000000000000,112664.865502423804642685000000000000000000,218817923.332951585462277734000000000000000000,56545391.15082045196742709200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T00:00:00+00:00,538455.549032352699416808000000000000000000,110740.535077101982883485000000000000000000,218816024.431994644529909634000000000000000000,56547827.78189590079826979200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T01:00:00+00:00,500528.580719155352505508000000000000000000,113439.963043919216234885000000000000000000,220256018.564647288366981934000000000000000000,56547466.53958963707437929200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T02:00:00+00:00,495214.288995116553299508000000000000000000,113768.526644672206545285000000000000000000,220569053.387361025747981934000000000000000000,56654417.44499918550237929200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T03:00:00+00:00,497087.069713667476585008000000000000000000,112187.723880881545452885000000000000000000,220704054.666478169043952734000000000000000000,56584124.18792728194430499200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T04:00:00+00:00,831407.584770725877839408000000000000000000,120063.636806145926559485000000000000000000,220721109.073094288915106534000000000000000000,58005873.35332883929033249200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T05:00:00+00:00,869029.505993321945250008000000000000000000,120784.510771576723962185000000000000000000,221161183.427660785563762334000000000000000000,58012656.20357431577749519200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T06:00:00+00:00,545870.041425506059968708000000000000000000,118771.673432268322964885000000000000000000,221500639.979477004933762334000000000000000000,58021371.95366522069349519200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T07:00:00+00:00,623490.017544588178150208000000000000000000,117584.701718589421402685000000000000000000,222121981.086147113787762334000000000000000000,57979596.84258970862345299200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T08:00:00+00:00,880923.623471901911191459000000000000000000,119645.683865270461596834000000000000000000,222332939.257283018873758034000000000000000000,58470164.08337980876415219200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T09:00:00+00:00,517233.166629202739643959000000000000000000,14120326.466236512605632134000000000000000000,222624820.216008926502897634000000000000000000,58812292.79912535816281829200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T10:00:00+00:00,1691640.448749546598946659000000000000000000,177907.840820014496578034000000000000000000,235497760.699125592245348434000000000000000000,58397363.65930484666975569200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T11:00:00+00:00,507680.943768248361353259000000000000000000,170949.340806058500576334000000000000000000,235673079.687712317267305834000000000000000000,59417962.67571337588139339200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T12:00:00+00:00,530114.937043310357860759000000000000000000,173663.174699172104955434000000000000000000,236610583.952329242324305834000000000000000000,59537309.58392827522298929200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T13:00:00+00:00,491536.446995185284140824000000000000000000,175761.321930670793491269000000000000000000,237355648.706413500761855534000000000000000000,60325412.17266064317143469200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T14:00:00+00:00,510927.067009890960421761000000000000000000,166931.167625937177154732000000000000000000,237585952.273385526237782634000000000000000000,60189248.13997864563604079200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T15:00:00+00:00,523150.982088805570366861000000000000000000,165619.095149251833010632000000000000000000,237542373.324873772511782634000000000000000000,59864590.24588817009604079200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T16:00:00+00:00,504189.765921855635631661000000000000000000,167825.134066195737875432000000000000000000,237546401.842209966275894734000000000000000000,60404316.90580198236171949200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T17:00:00+00:00,479811.521065843563838761000000000000000000,167364.655361686171633832000000000000000000,237763556.113793898472770934000000000000000000,60470791.35777857180304199200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T18:00:00+00:00,479892.528524115474143061000000000000000000,169396.320575623278878832000000000000000000,238496342.329266415669770934000000000000000000,60470892.46963384558825389200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T19:00:00+00:00,503336.859305853486179861000000000000000000,187201.342629574445477132000000000000000000,243347642.050780470433187434000000000000000000,60295343.39528410164669979200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T20:00:00+00:00,609620.730144101354483083000000000000000000,186921.727401002526747710000000000000000000,244243878.915373156188059234000000000000000000,60463102.27508173994217449200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T21:00:00+00:00,703608.930583268611076483000000000000000000,226381.538038331605782610000000000000000000,253155253.704703605511059234000000000000000000,60318279.47467479428187459200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T22:00:00+00:00,1282291.208720996597428883000000000000000000,230505.956527721993854210000000000000000000,254259885.124954568054169734000000000000000000,60437838.35779671336465859200,0,20000.000000000000,0,0,0,0,0,0
2021-04-12T23:00:00+00:00,491881.934752801467345102000000000000000000,223144.239542410856132791000000000000000000,255596730.320787539025714534000000000000000000,60440164.15291724866124239200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T00:00:00+00:00,494974.836076605323403302000000000000000000,220852.934252405388830891000000000000000000,255801228.724753740636505534000000000000000000,60440164.15291724866124239200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T01:00:00+00:00,683593.739420377940096502000000000000000000,217617.098166865605652491000000000000000000,256180428.386690034172608434000000000000000000,61354339.13372272225140089200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T02:00:00+00:00,722430.797158081966603904000000000000000000,213138.387464956451848189000000000000000000,263122442.691218027813608434000000000000000000,61267966.48215893373755349200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T03:00:00+00:00,656200.047758606519703958000000000000000000,196646.119527445601745735000000000000000000,263060297.084637438107441534000000000000000000,61817335.10607650974138939200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T04:00:00+00:00,600136.447500962191931247000000000000000000,192335.534894800450851246000000000000000000,263836656.078750779001625834000000000000000000,61789338.29805345832572299200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T05:00:00+00:00,693328.726388510938676747000000000000000000,190160.793283197539053346000000000000000000,264461413.824758210644780834000000000000000000,61592122.83477008084774979200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T06:00:00+00:00,517029.076281665260077247000000000000000000,172353.652211290919408046000000000000000000,264729462.809294570988528634000000000000000000,61745512.64141247280222189200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T07:00:00+00:00,499569.459065370251340847000000000000000000,173592.691624043265805246000000000000000000,265779679.431993334437155034000000000000000000,61729510.34651725201574559200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T08:00:00+00:00,839865.267278952379724500000000000000000000,173162.729454049656124693000000000000000000,265006651.132981218940155034000000000000000000,62075672.79948577899391309200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T09:00:00+00:00,757580.938613664614764300000000000000000000,177591.654557892633966993000000000000000000,267013673.387486480422031134000000000000000000,62238305.94854196229812479200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T10:00:00+00:00,523954.335745479939412482000000000000000000,172087.188161317686595111000000000000000000,267612621.572979124291815534000000000000000000,62284488.83231407805189489200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T11:00:00+00:00,570245.409847194510402582000000000000000000,193235.435639227115965011000000000000000000,272391884.651458624317194034000000000000000000,62487786.43225495402512159200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T12:00:00+00:00,586041.484963412448460782000000000000000000,175614.127538043278261511000000000000000000,272496848.416821089461194034000000000000000000,62424647.89987745478087639200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T13:00:00+00:00,586674.834286184425368882000000000000000000,179251.667911905280345911000000000000000000,273492033.408918391137307034000000000000000000,62422692.01808351912587529200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T14:00:00+00:00,786541.454274772996059482000000000000000000,187099.281014406124383511000000000000000000,275359952.186777550479593734000000000000000000,62704284.00813327036987529200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T15:00:00+00:00,597802.739066817947646482000000000000000000,179250.162792525366814911000000000000000000,276191272.203474539674066434000000000000000000,62760396.47486611698116029200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T16:00:00+00:00,696250.998349872798162882000000000000000000,207556.137304647798109511000000000000000000,281373694.177023321575066434000000000000000000,63297220.26752215779816029200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T17:00:00+00:00,815106.812522683365772682000000000000000000,234751.556193297234767211000000000000000000,289361526.409475308555076034000000000000000000,63521836.80200871081397769200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T18:00:00+00:00,863540.764631763719804582000000000000000000,229321.735625017028838511000000000000000000,289932844.939846585176605034000000000000000000,63803824.60009663404550459200,0,20000.000000000000,0,0,0,0,0,0
2021-04-13T19:00:00+00:00,1019617.005710898546296382000000000000000000,239151.178159398246303511000000000000000000,290335860.703682893509924434000000000000000000,65762903.15264680966797969200,0,20000.000000000000,0,0,0,0,0,0
