hour,3crvBalance,lusdBalance,3crvPerLusd
2022-04-07T03:00:00+00:00,66304448.231094321504812551000000000000000000,33083835.883379664159044821000000000000000000,200.413423838810981459317005374905561081
2022-04-07T04:00:00+00:00,66298969.106666362286061951000000000000000000,33083835.883379664159044821000000000000000000,200.396862505212081072997297528893516569
2022-04-07T06:00:00+00:00,66234904.531715607431061951000000000000000000,33149134.101592618721044821000000000000000000,199.808852710072490962882992260063018397
2022-04-07T07:00:00+00:00,66210377.626504437402061951000000000000000000,33174133.483009901593044821000000000000000000,199.584346823750541464167831671828233327
2022-04-07T08:00:00+00:00,66035781.372824537061061951000000000000000000,33352095.878137127176044821000000000000000000,197.995896911870321767555121076769558036
2022-04-07T11:00:00+00:00,65938163.087680288155061951000000000000000000,33451598.369826903409044821000000000000000000,197.115134406121616164123719384778788834
2022-04-07T12:00:00+00:00,65934095.445781901712651251000000000000000000,33451598.369826903409044821000000000000000000,197.102974622743206881311337104696822916
2022-04-07T16:00:00+00:00,63759193.796311145372651251000000000000000000,35668851.926591855765044821000000000000000000,178.753142735097025876096547139265732112
2022-04-07T17:00:00+00:00,63720920.613764585262651251000000000000000000,35827930.119919859746044821000000000000000000,177.852642897549329099605111820628416657
2022-04-07T20:00:00+00:00,63622847.732881525182651251000000000000000000,35927930.119919859746044821000000000000000000,177.084645623952914956765997077350261569
2022-04-08T02:00:00+00:00,65582431.435153043609651251000000000000000000,33931691.237523288965044821000000000000000000,193.277815055174292524427129002573663360
2022-04-08T04:00:00+00:00,65623300.534403331132651251000000000000000000,33957061.144986093467044821000000000000000000,193.253769088591739000258767939901906232
2022-04-08T05:00:00+00:00,65623129.079681261479365051000000000000000000,33957061.144986093467044821000000000000000000,193.253264172334888635823186702407346332
2022-04-08T09:00:00+00:00,65622347.679101732955434051000000000000000000,33957061.144986093467044821000000000000000000,193.250963029205357530635939927549480339
2022-04-08T10:00:00+00:00,64868364.571741581775434051000000000000000000,34725698.768748093467044821000000000000000000,186.802186483633344469415764638262399012
2022-04-08T11:00:00+00:00,68661303.845265393135434051000000000000000000,30863061.826806710233044821000000000000000000,222.470810675136215955879468085093155146
2022-04-08T15:00:00+00:00,68515621.144882883193434051000000000000000000,30863061.826806710233044821000000000000000000,221.998781356723049280374946601364740457
2022-04-08T16:00:00+00:00,68511229.176788923517434051000000000000000000,30867561.227960001927044821000000000000000000,221.952193342475938726767735799958082419
2022-04-08T17:00:00+00:00,68508357.241437669050854351000000000000000000,30870487.355530001927044821000000000000000000,221.921851937220506375298615342235752285
2022-04-08T20:00:00+00:00,67526973.149875769073854351000000000000000000,31870481.086557111911044821000000000000000000,211.879365631410173721139661225332545231
2022-04-09T02:00:00+00:00,67562554.312465578078854351000000000000000000,31870481.086557111911044821000000000000000000,211.991008635772655871230567207383554165
2022-04-09T04:00:00+00:00,67562802.224710969841402551000000000000000000,31870481.086557111911044821000000000000000000,211.991786509958861147261133454723992220
