hour,eoa,otherContract,stabilityPool,uniswapV2,uniswapV3,curve,d4
2021-05-26T03:00:00+00:00,3739787.244734189999965041000000000000000000,777359.668275394187759025000000000000000000,432028991.142836377724189255000000000000000000,487167.0213077581752278280000000000,101914.39161055959400168900,62790272.936833570103135319000000,0
2021-05-26T04:00:00+00:00,3642910.424186408869040541000000000000000000,779986.503842033416461725000000000000000000,433191049.249826473429755055000000000000000000,489327.7680717612373488280000000000,101914.39161055959400168900,62791492.146833570103135319000000,0
2021-05-26T05:00:00+00:00,3657801.798760704433055041000000000000000000,782172.623009104727512925000000000000000000,418675409.209540054290474255000000000000000000,489327.7680717612373488280000000000,105914.39161055959400168900,62800823.085099913316135319000000,0
2021-05-26T06:00:00+00:00,3643863.674444373031345472000000000000000000,782684.293247193272205894000000000000000000,418635585.770065017853945255000000000000000000,496259.6912848023357591280000000000,137190.37792384379080298900,62989353.269171001991153819000000,0
2021-05-26T07:00:00+00:00,4647094.575354198265122972000000000000000000,792924.932025252377595394000000000000000000,420158268.593641228553883855000000000000000000,493976.1505457736429789280000000000,156770.29916694987224978900,61825401.216204917438153819000000,0
2021-05-26T08:00:00+00:00,3584633.587798134815744572000000000000000000,933137.357908365670877294000000000000000000,451392326.222006904646607155000000000000000000,490497.5185347914025555280000000000,160394.35071952781824978900,61188410.029900003824983419000000,0
2021-05-26T09:00:00+00:00,3590339.963017595286412172000000000000000000,929529.084587604496799894000000000000000000,451634003.073025532208691255000000000000000000,491022.6031925159166777280000000000,155118.55720795974445768900,60949758.159121806857983419000000,0
2021-05-26T10:00:00+00:00,3586996.583713717013337972000000000000000000,926818.933112151305780194000000000000000000,452019932.445426008554181055000000000000000000,486732.0925971583147956280000000000,150077.58898102465590238900,60588638.669001864725603419000000,0
2021-05-26T11:00:00+00:00,3584045.122591998415610872000000000000000000,926086.620672443029837094000000000000000000,452519099.618577987894771255000000000000000000,487007.5925093987050837280000000000,170174.70408729144095308900,60255334.347591609773603419000000,0
2021-05-26T12:00:00+00:00,3750677.771937869199208072000000000000000000,928047.276468054752855494000000000000000000,452669245.480054288991864155000000000000000000,491007.4843885880697731280000000000,176393.19186416527987708900,60415334.347591609773603419000000,0
2021-05-26T13:00:00+00:00,6248846.043570967130165072000000000000000000,921206.161386619951786694000000000000000000,452911752.637719744568134155000000000000000000,483203.8001820110541957280000000000,105698.51045170787368338900,57758498.548993525489216319000000,0
2021-05-26T14:00:00+00:00,8577504.098974846538367372000000000000000000,918565.311524429114151094000000000000000000,455415594.816164433568141655000000000000000000,483497.4234616023381649280000000000,113698.35897704325067428900,52929165.270232475305510219000000,0
2021-05-26T15:00:00+00:00,8613706.383439561652810925000000000000000000,912038.646007202690689941000000000000000000,454865334.199935918777068455000000000000000000,483497.4234616023381649280000000000,92187.34923142055010828900,53503426.360710156076167719000000,0
2021-05-26T16:00:00+00:00,6125023.672031294468147640000000000000000000,703803.940350902318624626000000000000000000,461491863.869418691168570855000000000000000000,483497.4234616023381649280000000000,88514.43845848874598188900,52733730.899215604399053119000000,0
2021-05-26T17:00:00+00:00,5659857.998875167589969794000000000000000000,1423015.192506881062932172000000000000000000,612092000.637497389732169855000000000000000000,477763.5605445046767319280000000000,78207.78323115061013758900,52793391.102631495467053119000000,0
2021-05-26T18:00:00+00:00,3195054.821661199938398217000000000000000000,1360577.669882296960527649000000000000000000,612364881.149196841673169855000000000000000000,478921.7782298734002048280000000000,82440.77424437060498128900,55259291.176040734142053119000000,0
2021-05-26T19:00:00+00:00,3258627.911551765151057284000000000000000000,1345363.748172755271194982000000000000000000,612927830.760249577564095055000000000000000000,481920.4604216904105971280000000000,81656.44170943770985108900,55719778.089422604848053119000000,0
2021-05-26T20:00:00+00:00,3219103.847863075443643194000000000000000000,1313006.598117123710580772000000000000000000,615289709.827787195028316255000000000000000000,486089.0172032143871294280000000000,99085.84271754851752858900,53496494.162019254593348219000000,0
2021-05-26T21:00:00+00:00,3164932.139909018094000224000000000000000000,1314561.663997717138261142000000000000000000,616488548.760780745808303755000000000000000000,485441.6775194901030710280000000000,101198.50878563965010938900,53389401.396734944016086519000000,0
2021-05-26T22:00:00+00:00,3148667.359790528626772074000000000000000000,1297895.673935740829251892000000000000000000,616633313.441322344110212155000000000000000000,488792.4542958198447979280000000000,428755.13233147919724668900,52698868.524204251651633419000000,0
2021-05-26T23:00:00+00:00,3241782.906190239352666209000000000000000000,1298264.746906275285519757000000000000000000,617106769.663407473538689455000000000000000000,490792.4542958198447979280000000000,430129.47291117600030918900,52562755.095584053135633419000000,0
2021-05-27T00:00:00+00:00,3107317.359366160645099351000000000000000000,1320264.164776811135692315000000000000000000,620692804.377126371651603755000000000000000000,485447.5966461743493127280000000000,476700.24182529842576488900,53846700.294352704782873719000000,0
2021-05-27T01:00:00+00:00,3132200.034853251330471870000000000000000000,1337074.485131108826536496000000000000000000,625227904.337822483898926455000000000000000000,481672.9628950368933628280000000000,455770.13971442847376268900,53846700.294352704782873719000000,0
2021-05-27T02:00:00+00:00,10134207.485081225313263083000000000000000000,1408730.303522019344983183000000000000000000,632990948.953188017334926455000000000000000000,481672.9628950368933628280000000000,459139.95867632403572978900,53548497.216191428536233719000000,0
2021-05-27T03:00:00+00:00,3140707.088759480953300883000000000000000000,1405170.177545869784677183000000000000000000,641800561.093676737200191955000000000000000000,476581.4663542325507253280000000000,472615.92280849248119858900,53718324.662708718890298019000000,0
2021-05-27T04:00:00+00:00,3126363.686620794724360454000000000000000000,1401790.015346084622209012000000000000000000,641917967.452916953993186155000000000000000000,479029.5473903160254701280000000000,491867.68528441524640548900,53734776.405460202750525819000000,0
2021-05-27T05:00:00+00:00,3120401.871855107919646417000000000000000000,1392340.764763549338778349000000000000000000,641925444.954496422343633055000000000000000000,479279.7352642180204913280000000000,465944.02316507807123168900,53767239.252322578914525819000000,0
2021-05-27T06:00:00+00:00,3124719.994037725467850661000000000000000000,1392394.405867204919845205000000000000000000,642082925.061435301485951055000000000000000000,479279.7352642180204913280000000000,531115.21954222184678788900,53795305.635913026711830119000000,0
2021-05-27T07:00:00+00:00,3158942.277773833926065061000000000000000000,1391751.153416023293488105000000000000000000,643171227.401486705516700055000000000000000000,478985.2017843396921191280000000000,541482.99497580589601478900,53577333.682359908249247119000000,0
2021-05-27T08:00:00+00:00,3122949.101713600833152061000000000000000000,1385016.453786506037865305000000000000000000,643203871.014614268438127055000000000000000000,483645.2519126790113459280000000000,543944.79497580589601478900,53607833.682359908249247119000000,0
2021-05-27T09:00:00+00:00,3085210.261556592342977861000000000000000000,1401404.241175857218288205000000000000000000,648742456.460339507536334655000000000000000000,483645.2519126790113459280000000000,453444.21184394743697898900,53724406.415133878446247119000000,0
2021-05-27T10:00:00+00:00,3102790.851197590206582781000000000000000000,1398169.992823373930946385000000000000000000,648749276.445270213524128655000000000000000000,481632.6869516380477086280000000000,453114.35377365778284458900,53713356.847565740490247119000000,0
2021-05-27T11:00:00+00:00,3150474.944767834655171581000000000000000000,1390768.398972679565497985000000000000000000,648832152.884016811062636355000000000000000000,480163.8241313941479833280000000000,429665.20305520932364778900,53706432.873396065746008119000000,0
2021-05-27T12:00:00+00:00,3153184.314239335941282833000000000000000000,1384600.361923300111004733000000000000000000,649067597.614016811062636355000000000000000000,481700.1029991082863223280000000000,430142.44824252702365368900,53741291.836332230365008119000000,0
2021-05-27T13:00:00+00:00,3355158.486829560393587633000000000000000000,1370454.117865979758396433000000000000000000,650177748.370030492831450255000000000000000000,486448.2336528680965765280000000000,364536.49440460429040668900,52942316.894900321905008119000000,0
2021-05-27T14:00:00+00:00,6390239.789842840696736333000000000000000000,1352549.289694404016396533000000000000000000,651580310.313491986723812155000000000000000000,486448.2336528680965765280000000000,370514.22118906458908828900,48683579.046410866249377419000000,0
2021-05-27T15:00:00+00:00,3626946.492977359934783084000000000000000000,1319952.193823730378172682000000000000000000,653381553.211079373309888155000000000000000000,486875.5223694675106685280000000000,397444.07800136993162488900,49651874.432996728531377419000000,0
2021-05-27T16:00:00+00:00,3144083.875343292201591483000000000000000000,1299483.841513974058747883000000000000000000,654167319.739189566942150655000000000000000000,482376.0136716123881963280000000000,387749.25726314068112698900,49687761.719196728531377419000000,0
2021-05-27T17:00:00+00:00,3303876.088034263639389342000000000000000000,1305739.994872258047238324000000000000000000,654882768.270352301252729055000000000000000000,482376.0136716123881963280000000000,370618.80195464967501408900,51344481.425272224012377419000000,0
2021-05-27T18:00:00+00:00,3138119.152781856976247142000000000000000000,1244730.398914013922877224000000000000000000,655042081.252574079576265555000000000000000000,482418.6418911109860415280000000000,370737.05776829597313948900,51524538.001896090984377419000000,0
2021-05-27T19:00:00+00:00,3187739.881134966543013642000000000000000000,1245233.194771547193820124000000000000000000,655321853.541540323369616955000000000000000000,482634.9560057713277561280000000000,398610.27951104918640638900,51355491.478933234052377419000000,0
2021-05-27T20:00:00+00:00,3130864.718274324126267642000000000000000000,1246633.416881617057105224000000000000000000,656738678.494980353580616955000000000000000000,479612.9143980725401572280000000000,399019.81572750293912328900,50400977.605490338745377419000000,0
2021-05-27T21:00:00+00:00,3164938.821721485264128842000000000000000000,1241339.875099951649560424000000000000000000,656737678.330990434045003455000000000000000000,479694.6673163439049840280000000000,399019.81572750293912328900,50406130.514311222642520919000000,0
2021-05-27T22:00:00+00:00,3167335.253481724659752167000000000000000000,1241685.615558998880846299000000000000000000,657737886.022204781215003455000000000000000000,479940.5749525012054250280000000000,401573.20992700153050648900,50910119.866900070279032419000000,0
2021-05-27T23:00:00+00:00,3162610.586922603851301567000000000000000000,1239724.535448026556555099000000000000000000,657837108.580790716022867255000000000000000000,478934.1460737546933082280000000000,340965.82421151222769668900,50894269.213560325886909619000000,0
2021-05-28T00:00:00+00:00,3241588.169077196085142333000000000000000000,1241043.975104942108222233000000000000000000,658473035.717059792893867255000000000000000000,479697.9593994776409154280000000000,373153.17331019521064608900,50408513.819114402284706319000000000000000000,0
2021-05-28T01:00:00+00:00,3244048.975208216387142554000000000000000000,1241239.883398150118038512000000000000000000,659477634.562892591870157655000000000000000000,474225.7541123637371287280000000000,277819.85060979169105238900,48942160.503976045210414519000000000000000000,0
2021-05-28T02:00:00+00:00,3244311.790540394384425663000000000000000000,1221913.995937453686755403000000000000000000,659489826.624516457556157655000000000000000000,474225.7541123637371287280000000000,265809.15986478196605238900,48961042.205225707683414519000000000000000000,0
2021-05-28T03:00:00+00:00,3730202.921043883540570031000000000000000000,1221376.964908326722875135000000000000000000,659853302.624778817609491955000000000000000000,474453.7521998227842583280000000000,251958.93609058791840978900,48231951.137570547782963919000000000000000000,0
2021-05-28T04:00:00+00:00,3256732.104924283931997901000000000000000000,1219533.238589567499172765000000000000000000,661995095.781919618321555555000000000000000000,471040.1219947560137238280000000000,251660.39810473161488918900,48232604.125825631887165519000000000000000000,0
2021-05-28T05:00:00+00:00,4864765.759026684871534101000000000000000000,1218128.115535341151768565000000000000000000,660428771.915059971126237355000000000000000000,466465.9672953855013820280000000000,243223.11654383178278998900,48283952.335424490338165519000000000000000000,0
2021-05-28T06:00:00+00:00,3836996.100902146735883401000000000000000000,1209324.619370022384746065000000000000000000,661612140.799426246549257355000000000000000000,460949.5453716194679918280000000000,240539.41849241983263448900,46760742.831322663284522619000000000000000000,0
2021-05-28T07:00:00+00:00,3363428.577733042362508856000000000000000000,1177882.010272257440001210000000000000000000,661932722.674736169391086355000000000000000000,459949.2733305810653511280000000000,201955.47419649381111708900,46613134.691461911432496919000000000000000000,0
2021-05-28T08:00:00+00:00,3345441.320082426939578448000000000000000000,1175789.477590841537425618000000000000000000,662345565.247958411533132255000000000000000000,459497.4421672973345164280000000000,172106.72594008621467648900,46407637.505677490622451419000000000000000000,0
2021-05-28T09:00:00+00:00,3354452.394253247380147748000000000000000000,1175904.915875725337084818000000000000000000,662376483.154425501331418555000000000000000000,450410.5169740353436221280000000000,170886.84935364363790938900,46407637.505677490622451419000000000000000000,0
2021-05-28T10:00:00+00:00,3369522.796597934806399448000000000000000000,1173180.604542066095538118000000000000000000,665437535.657478948025889555000000000000000000,451669.8091080861163742280000000000,160744.42286862629686148900,43436279.715275386036451419000000000000000000,0
2021-05-28T11:00:00+00:00,3370608.989222421981389248000000000000000000,1172310.837639306448049718000000000000000000,666439652.244414876009424655000000000000000000,450249.9018373230585161280000000000,15729.81550582773000818900,42610126.816813523293607319000000000000000000,0
2021-05-28T12:00:00+00:00,5393060.198177716044314551000000000000000000,1170417.444206053675202015000000000000000000,664318106.076168787629424655000000000000000000,459362.4097951721110612280000000000,32590.33359718493675308900,42624126.816813523293607319000000000000000000,0
2021-05-28T13:00:00+00:00,3322871.485209932751266651000000000000000000,1170087.855914821484233915000000000000000000,664487145.167923257016424655000000000000000000,462760.0147340180630305280000000000,49401.45304712231279978900,44494611.511929286062607319000000000000000000,0
2021-05-28T14:00:00+00:00,3340380.522508372121799851000000000000000000,1170124.474784017117209215000000000000000000,664770309.550232839210472155000000000000000000,463272.0494226621315369280000000000,40231.31464272293013358900,44496418.799955977521915819000000000000000000,0
2021-05-28T15:00:00+00:00,3299097.707196696947736857000000000000000000,1160792.025000863393444609000000000000000000,664773909.500196925855783155000000000000000000,460852.7674855557997344280000000000,86901.26803432690316398900,44776309.227439722646610919000000000000000000,0
2021-05-28T16:00:00+00:00,3309706.832676291103218957000000000000000000,1154672.214566272441485909000000000000000000,664774897.550196925855783155000000000000000000,457994.3748319274128108280000000000,72711.79376355200756208900,44733653.278435982266630719000000000000000000,0
2021-05-28T17:00:00+00:00,3319671.859635515558562157000000000000000000,1154166.973766139568877009000000000000000000,664588274.259501874184823255000000000000000000,457217.2115503712669110280000000000,62555.21228756505355368900,44761064.101665781463395419000000000000000000,0
2021-05-28T18:00:00+00:00,3308079.976761868053954957000000000000000000,1148395.082214904472516809000000000000000000,664539632.571225412592697855000000000000000000,455529.7688332053885747280000000000,289309.48057266916304458900,44762200.847634250441703619000000000000000000,0
2021-05-28T19:00:00+00:00,3409183.622540192600549757000000000000000000,1148415.097486191663114209000000000000000000,664946010.209345971218103755000000000000000000,456307.3967954709502693280000000000,202676.67005850220677468900,44869249.906152924460703619000000000000000000,0
2021-05-28T20:00:00+00:00,3320413.898797712343261267000000000000000000,1145925.490167371502565699000000000000000000,665126868.320525587372103755000000000000000000,452011.4213204018334810280000000000,203635.65888214547035998900,44803288.363311525307703619000000000000000000,0
2021-05-28T21:00:00+00:00,3563489.882888667743939258000000000000000000,1136327.936057388249594008000000000000000000,659946732.812954381200767755000000000000000000,437668.2139264160876992280000000000,196062.80166946282551648900,44996559.867690265420703619000000000000000000,0
2021-05-28T22:00:00+00:00,3300304.646067442730992382000000000000000000,1136518.286945509015446584000000000000000000,660091511.996203015057674455000000000000000000,439820.5014771861143715280000000000,175113.80197168546619818900,45219025.466650764030778419000000000000000000,0
2021-05-28T23:00:00+00:00,3463458.916145962542722382000000000000000000,1142329.250935346109179484000000000000000000,661494841.079938755134571255000000000000000000,442058.5501438856168447280000000000,89901.93623239841194628900,44993530.713961291161287419000000000000000000,0
2021-05-29T00:00:00+00:00,3221299.314037967863266912000000000000000000,1139221.736467507941488454000000000000000000,661558823.269938755134571255000000000000000000,449076.3652071875067663280000000000,89901.93623239841194628900,45185916.420406055700891619000000000000000000,0
2021-05-29T01:00:00+00:00,3214987.944556904836078051000000000000000000,1137378.944550129428764915000000000000000000,661772946.001746423230052755000000000000000000,453926.8233102493525791280000000000,80079.83988447452838048900,45185916.420406055700891619000000000000000000,0
2021-05-29T02:00:00+00:00,3230337.717952534550510857000000000000000000,1135434.000749018552607009000000000000000000,661778664.494933539627776855000000000000000000,453026.5664019345445938280000000000,81501.89565851262384848900,45188901.420406055700891619000000000000000000,0
2021-05-29T03:00:00+00:00,3226571.997723565626573657000000000000000000,1135050.956690553774803909000000000000000000,661877473.716098757435016355000000000000000000,453176.6553712313721308280000000000,80202.72286400294357058900,45019310.390122660022363119000000000000000000,0
2021-05-29T04:00:00+00:00,3220419.208856541438681057000000000000000000,1133063.846376893804766709000000000000000000,661023465.773576284584729855000000000000000000,455447.9856301912767369280000000000,80729.99576411547601588900,45881070.646560120074027219000000000000000000,0
2021-05-29T05:00:00+00:00,3255960.331841717700723227000000000000000000,1102063.099694114195077839000000000000000000,661016637.915919680730326555000000000000000000,455447.9856301912767369280000000000,80729.99576411547601588900,45881070.646560120074027219000000000000000000,0
2021-05-29T06:00:00+00:00,3226734.141061796554657627000000000000000000,1095480.852960184802701839000000000000000000,661035079.901775898526450855000000000000000000,452720.4541821455493175280000000000,13632.54572294095237128900,45881215.079706973067408519000000000000000000,0
2021-05-29T07:00:00+00:00,3221380.980493177559658227000000000000000000,1094041.489497764762662939000000000000000000,660951919.659126467002126255000000000000000000,452330.5024481723494555280000000000,13632.54572294095237128900,45908813.798121416826633419000000000000000000,0
2021-05-29T08:00:00+00:00,3224132.259113847211663827000000000000000000,1095941.887134884521394139000000000000000000,661697637.412021182844126255000000000000000000,452035.6901703784661477280000000000,13889.99437024345946598900,45662338.825210200625633419000000000000000000,0
2021-05-29T09:00:00+00:00,3225228.827880533641685727000000000000000000,1094961.400154050666608539000000000000000000,661600301.889789095981432155000000000000000000,448967.2672572124546055280000000000,13476.99437024345946598900,45662338.825210200625633419000000000000000000,0
2021-05-29T10:00:00+00:00,3162916.111755324413681227000000000000000000,1098763.080296059325026839000000000000000000,662799733.761622393693308055000000000000000000,444993.5927258808740004280000000000,12273.44689615105614648900,45665449.256514929973221019000000000000000000,0
2021-05-29T11:00:00+00:00,3163218.450538886204096227000000000000000000,1098139.310632348222587939000000000000000000,662796853.470642926991769355000000000000000000,448036.7894177660598305280000000000,12942.37319347983422498900,45665449.256514929973221019000000000000000000,0
2021-05-29T12:00:00+00:00,3462054.650261497333345452000000000000000000,1099048.189718803396839114000000000000000000,662796853.470642926991769355000000000000000000,444645.5331187156736763280000000000,12052.16797200140330688900,45665449.256514929973221019000000000000000000,0
2021-05-29T13:00:00+00:00,3216550.654393688726441652000000000000000000,1101050.728081687144942314000000000000000000,663250265.864424817547332455000000000000000000,442173.7736334624207163280000000000,17162.46984577636455158900,46433366.266850009210321719000000000000000000,0
2021-05-29T14:00:00+00:00,4026884.704700882563734952000000000000000000,1096390.580581289390923214000000000000000000,662389856.713462771750554555000000000000000000,442518.8453182639878865280000000000,95932.07161870921438978900,46182535.687119001616321719000000000000000000,0
2021-05-29T15:00:00+00:00,4026684.082729867380960252000000000000000000,1089675.379342100537246214000000000000000000,662416888.097792221268328655000000000000000000,438363.2902957024641984280000000000,100008.75625074926423598900,46162498.996390277608841219000000000000000000,0
2021-05-29T16:00:00+00:00,4026590.041210051375975652000000000000000000,1100580.476104753251673514000000000000000000,661369440.894878921838075755000000000000000000,438070.9004960353232240280000000000,103306.66428646414949898900,48499117.477764292953841219000000000000000000,0
2021-05-29T17:00:00+00:00,4527949.378622406124019752000000000000000000,1100063.609332775153419014000000000000000000,660869547.705906874440075755000000000000000000,434713.1331759498472438280000000000,113306.66428646414949898900,48499117.477764292953841219000000000000000000,0
2021-05-29T18:00:00+00:00,4186380.982876861242393059000000000000000000,1091574.343555916706226407000000000000000000,659697576.954011102594082355000000000000000000,430586.9946197871055536280000000000,120080.31238763394157678900,48249473.651637461078266319000000000000000000,0
2021-05-29T19:00:00+00:00,4234878.072391906238842159000000000000000000,1090068.005751084832559207000000000000000000,659673982.241035395851496255000000000000000000,433078.1943319748055571280000000000,129693.37451624191713748900,48254473.651637461078266319000000000000000000,0
2021-05-29T20:00:00+00:00,4218983.155230422487389059000000000000000000,1089819.705844001941929007000000000000000000,659828378.136313059512496255000000000000000000,429429.3746771876900968280000000000,129693.37451624191713748900,48153130.923205906782587519000000000000000000,0
2021-05-29T21:00:00+00:00,4217027.419079522552507659000000000000000000,1086023.504683711156573207000000000000000000,659826175.392654332388880655000000000000000000,430408.5809561501250012280000000000,133374.29811624191713748900,48156430.770975157134223519000000000000000000,0
2021-05-29T22:00:00+00:00,4192257.341162037489191559000000000000000000,1086084.533816363502183807000000000000000000,659822500.248556446012268055000000000000000000,433092.8849312775590668280000000000,137310.24225962313903998900,47896751.433306970782301119000000000000000000,0
2021-05-29T23:00:00+00:00,3363704.725223849014239059000000000000000000,1084766.370310118889476907000000000000000000,660769217.320906571658359455000000000000000000,435066.0639383428489344280000000000,140518.80516247074382588900,47772864.211748712903327819000000000000000000,0
2021-05-30T00:00:00+00:00,3345466.883097632318817059000000000000000000,1084659.593873499574229607000000000000000000,661241855.544357543765193255000000000000000000,428639.3148330240954582280000000000,141367.86555289655163238900,47296657.414584257912327819000000000000000000,0
2021-05-30T01:00:00+00:00,3370723.684600409777887548000000000000000000,1056743.366119839593745518000000000000000000,661238974.517384427644309455000000000000000000,429710.9066778891693990280000000000,86164.14965311338057848900,46864345.791106977394327819000000000000000000,0
2021-05-30T02:00:00+00:00,3346345.571946342553896648000000000000000000,1056806.894881234164515218000000000000000000,661293974.517384427644309455000000000000000000,430739.9683339914283389280000000000,86164.14965311338057848900,46891322.789009459460327819000000000000000000,0
2021-05-30T03:00:00+00:00,3351561.229659579688847348000000000000000000,1049225.110542232977997218000000000000000000,661305918.877966613918170255000000000000000000,434276.4064142015503848280000000000,83049.47639944431257548900,46891322.789009459460327819000000000000000000,0
2021-05-30T04:00:00+00:00,3346951.496850527128491391000000000000000000,1046808.382920440107266575000000000000000000,661358634.511984387057170255000000000000000000,433775.0693128763526547280000000000,89158.24305050857507618900,46891322.789009459460327819000000000000000000,0
2021-05-30T05:00:00+00:00,3346607.152680233864201666000000000000000000,1042143.861901811441765900000000000000000000,661377819.201984387057170255000000000000000000,443312.7306349280155498280000000000,94715.75960441225694648900,46920978.209309459460327819000000000000000000,0
2021-05-30T06:00:00+00:00,3340650.608758800004407166000000000000000000,1039064.267381955024805500000000000000000000,661396770.573537635813199855000000000000000000,443053.5101869474673919280000000000,94715.75960441225694648900,46922778.209309459460327819000000000000000000,0
2021-05-30T07:00:00+00:00,3121255.837699553226432045000000000000000000,1039092.786769850107782021000000000000000000,661737071.550520043458530555000000000000000000,446176.6659129849857170280000000000,91885.55881710427127928900,46922778.209309459460327819000000000000000000,0
2021-05-30T08:00:00+00:00,3121846.145115646994940245000000000000000000,1037259.649581476686577421000000000000000000,661742608.117982246980195555000000000000000000,446376.6659129849857170280000000000,91971.75390789937288048900,46916928.588676581859249719000000000000000000,0
2021-05-30T09:00:00+00:00,3130643.737509763048483945000000000000000000,1037261.449825900221296921000000000000000000,661761108.685861892277428655000000000000000000,446376.6659129849857170280000000000,174584.02209698274188048900,46917968.463225155208713419000000000000000000,0
2021-05-30T10:00:00+00:00,3121200.121555396913039333000000000000000000,1038045.773259037657326033000000000000000000,661770220.745861892277428655000000000000000000,445747.8577758216712067280000000000,175042.07539698274188048900,47277974.927117787010496819000000000000000000,0
2021-05-30T11:00:00+00:00,3157941.925496251336327655000000000000000000,1035342.209959551824915311000000000000000000,661915257.324774691625654955000000000000000000,444655.6036492702574115280000000000,175766.73731933433581228900,47263595.836548260462971919000000000000000000,0
2021-05-30T12:00:00+00:00,3197310.778357213689564955000000000000000000,1035595.772422531391213311000000000000000000,662043861.151158833481654955000000000000000000,441006.5847295757633386280000000000,103197.27129700454830018900,47274295.197433879163971919000000000000000000,0
2021-05-30T13:00:00+00:00,3201964.519590238182111574000000000000000000,1033368.521546390196865692000000000000000000,662051622.224200035823395355000000000000000000,443069.1440733464233601280000000000,113205.25742918415796648900,47284557.205561358241982519000000000000000000,0
2021-05-30T14:00:00+00:00,3094975.056793580437164275000000000000000000,1027323.819616087428903991000000000000000000,662292756.186753206025568155000000000000000000,441714.2667772633130524280000000000,123205.00843321899040708900,47190935.811702961884982519000000000000000000,0
2021-05-30T15:00:00+00:00,3094320.338033208041242246000000000000000000,1026955.432493568828313820000000000000000000,661916308.482952234570096755000000000000000000,441734.1425947219939631280000000000,128348.61568954545705418900,47565108.266701588107429619000000000000000000,0
2021-05-30T16:00:00+00:00,3226815.345800498832213249000000000000000000,1026092.671113397765923217000000000000000000,662187732.032428392481685455000000000000000000,442852.2801493538699554280000000000,147581.29658599702070558900,47585612.500231874730253119000000000000000000,0
2021-05-30T17:00:00+00:00,4279802.286718347901970049000000000000000000,1026139.825477725733374817000000000000000000,662188261.745391261721115655000000000000000000,443339.1226812957757688280000000000,147581.29658599702070558900,46585730.025621727918253119000000000000000000,0
2021-05-30T18:00:00+00:00,3242224.437820467964159849000000000000000000,1026679.427995702334115517000000000000000000,668316433.952070973704328755000000000000000000,409248.9712646468234019280000000000,42837.14772707719249248900,41843576.505309123775253119000000000000000000,0
2021-05-30T19:00:00+00:00,3123183.766468724755033237000000000000000000,1050794.199046803403783829000000000000000000,668442192.722224753500277255000000000000000000,411065.5484027253082523280000000000,16504.33828900209742468900,41862232.659839021157253119000000000000000000,0
2021-05-30T20:00:00+00:00,3095965.018241698451230208000000000000000000,1052757.466807777957182058000000000000000000,668978111.871141965761835655000000000000000000,412434.7520165262787296280000000000,17056.81032947454662618900,41808131.053969001235253119000000000000000000,0
2021-05-30T21:00:00+00:00,3094446.606193420085648656000000000000000000,1049139.947328959438583910000000000000000000,668983784.463997737246961655000000000000000000,408967.1985138756687547280000000000,18591.03281555097542648900,41814349.767974189122993019000000000000000000,0
2021-05-30T22:00:00+00:00,3080284.473431062408692743000000000000000000,1051230.397416307379496623000000000000000000,669730454.585511965006568955000000000000000000,407261.5697457780889519280000000000,17659.70372774125523338900,41679232.937392915930993019000000000000000000,0
2021-05-30T23:00:00+00:00,3163609.785042102564113743000000000000000000,1053757.708176018333894023000000000000000000,669731559.121374873961190455000000000000000000,409376.5292258876393057280000000000,20519.86815885849832748900,41927264.890573923489993019000000000000000000,0
2021-05-31T00:00:00+00:00,3034713.070886723808728830000000000000000000,1063527.218049402520375036000000000000000000,671795267.919374873961190455000000000000000000,405615.2288897282309139280000000000,20419.86815885849832748900,42137191.307398720641993019000000000000000000,0
2021-05-31T01:00:00+00:00,3035375.696600058861209159000000000000000000,1063890.890426505239567807000000000000000000,671799158.903532466142680455000000000000000000,402719.8476470026265719280000000000,27329.77694453617615418900,42237188.826811242803993019000000000000000000,0
2021-05-31T02:00:00+00:00,3035615.895222291014729359000000000000000000,1064499.444170664581847607000000000000000000,672161821.646842267162680455000000000000000000,402734.6715470026265719280000000000,27329.77694453617615418900,42175364.753337730552993019000000000000000000,0
2021-05-31T03:00:00+00:00,3036785.129338045692558159000000000000000000,1064102.216955243261354707000000000000000000,672161944.616073085172340055000000000000000000,402934.6748930796040403280000000000,16926.45808127281501438900,42185954.206819726434112519000000000000000000,0
2021-05-31T04:00:00+00:00,3037537.085273730895646373000000000000000000,1061444.932534080557917593000000000000000000,672185224.323751669352023855000000000000000000,399158.2016485850786556280000000000,16156.13524471748098878900,42242593.891376712138141419000000000000000000,0
2021-05-31T05:00:00+00:00,3065480.998184861625584664000000000000000000,1059576.311149246472758602000000000000000000,672311954.717227653414548555000000000000000000,380600.4600344938592841280000000000,15968.01580389269139738900,42146823.215221095062653519000000000000000000,0
2021-05-31T06:00:00+00:00,3066459.940348315904978569000000000000000000,1058592.789010630300039508000000000000000000,672428076.540427861306012455000000000000000000,383150.2486161283798192280000000000,15968.01580389269139738900,42068355.421918836713847708000000000000000000,0
2021-05-31T07:00:00+00:00,3066042.116646871882979469000000000000000000,1059473.715986791056133908000000000000000000,672789639.646138476659092755000000000000000000,387456.0277169336196719280000000000,17538.28543772902417928900,42065668.146235077191839108000000000000000000,0
2021-05-31T08:00:00+00:00,3189031.431949757038400969000000000000000000,1058411.675706434201883808000000000000000000,672932009.524409529109163755000000000000000000,390484.8469264912504017280000000000,14561.31664146821473668900,41918498.190046656710839108000000000000000000,0
