hour,lusdSupply
2021-08-16T19:00:00+00:00,587317348.704042235767513779000000000000000000
2021-08-16T20:00:00+00:00,587004308.722414973831306779000000000000000000
2021-08-16T21:00:00+00:00,587017574.451565973085107079000000000000000000
2021-08-16T22:00:00+00:00,586943218.786640306870578279000000000000000000
2021-08-16T23:00:00+00:00,586947037.706917171396176679000000000000000000
2021-08-17T00:00:00+00:00,586988902.141311791318091779000000000000000000
2021-08-17T01:00:00+00:00,586994932.012555772013459279000000000000000000
2021-08-17T02:00:00+00:00,587007696.844032811057798779000000000000000000
2021-08-17T03:00:00+00:00,587077947.801141080572293679000000000000000000
2021-08-17T04:00:00+00:00,587120357.924899081263527679000000000000000000
2021-08-17T05:00:00+00:00,587139410.938033206540620479000000000000000000
2021-08-17T06:00:00+00:00,589540192.532884740371250279000000000000000000
2021-08-17T07:00:00+00:00,589543186.448110556732300079000000000000000000
2021-08-17T08:00:00+00:00,589475346.473643842755618579000000000000000000
2021-08-17T09:00:00+00:00,589857705.780222888299992279000000000000000000
2021-08-17T10:00:00+00:00,589867755.552435144430400979000000000000000000
2021-08-17T11:00:00+00:00,589928054.176386307859172679000000000000000000
2021-08-17T12:00:00+00:00,590054108.494992027907758979000000000000000000
2021-08-17T13:00:00+00:00,590303147.498225902935731379000000000000000000
2021-08-17T14:00:00+00:00,590329276.896394738330163379000000000000000000
2021-08-17T15:00:00+00:00,590206541.445412716677163379000000000000000000
2021-08-17T16:00:00+00:00,590332039.110412803883891379000000000000000000
2021-08-17T17:00:00+00:00,590344299.127068132937011379000000000000000000
2021-08-17T18:00:00+00:00,590348610.604902048166867779000000000000000000
2021-08-17T19:00:00+00:00,590258589.080331281765361079000000000000000000
2021-08-17T20:00:00+00:00,590170329.158686918801335379000000000000000000
2021-08-17T21:00:00+00:00,589380725.016132281093013779000000000000000000
2021-08-17T22:00:00+00:00,589102872.973854169568985071000000000000000000
2021-08-17T23:00:00+00:00,588969125.996093630486668071000000000000000000
2021-08-18T00:00:00+00:00,588986906.041646936683095771000000000000000000
2021-08-18T01:00:00+00:00,588488915.043290446063999971000000000000000000
2021-08-18T02:00:00+00:00,588559189.059212862620649871000000000000000000
2021-08-18T03:00:00+00:00,588581896.164141164660674571000000000000000000
2021-08-18T04:00:00+00:00,588113548.175889800562674571000000000000000000
2021-08-18T05:00:00+00:00,588152440.454557195633151371000000000000000000
2021-08-18T06:00:00+00:00,588204700.489853487603035571000000000000000000
2021-08-18T07:00:00+00:00,588224800.502791002845535571000000000000000000
2021-08-18T08:00:00+00:00,588249925.517894446688135571000000000000000000
2021-08-18T09:00:00+00:00,588612916.622788054753827871000000000000000000
2021-08-18T10:00:00+00:00,588615931.546260505914419171000000000000000000
2021-08-18T11:00:00+00:00,588608995.354563460788873071000000000000000000
2021-08-18T12:00:00+00:00,588712507.844359712852327571000000000000000000
2021-08-18T13:00:00+00:00,588872002.111356012243951471000000000000000000
2021-08-18T14:00:00+00:00,588907176.255076810204915771000000000000000000
2021-08-18T15:00:00+00:00,589129275.940460907228445671000000000000000000
2021-08-18T16:00:00+00:00,589139653.307278314875529871000000000000000000
2021-08-18T17:00:00+00:00,589150518.312025262988930871000000000000000000
2021-08-18T18:00:00+00:00,589120668.847703714639967458000000000000000000
2021-08-18T19:00:00+00:00,589124186.261731066238543958000000000000000000
2021-08-18T20:00:00+00:00,589124186.261731066238543958000000000000000000
2021-08-18T21:00:00+00:00,589164385.274691501120677358000000000000000000
2021-08-19T00:00:00+00:00,589164385.274691501120677358000000000000000000
2021-08-19T01:00:00+00:00,589178455.277915022845639358000000000000000000
2021-08-19T02:00:00+00:00,589735758.454957941329298358000000000000000000
2021-08-19T03:00:00+00:00,589720024.023910214591910858000000000000000000
2021-08-19T04:00:00+00:00,589718024.073910214591910858000000000000000000
2021-08-19T05:00:00+00:00,589719230.046174588710403458000000000000000000
2021-08-19T06:00:00+00:00,588819730.221117835971603458000000000000000000
2021-08-19T07:00:00+00:00,588690353.703217340674603458000000000000000000
2021-08-19T08:00:00+00:00,588691358.679795590729732358000000000000000000
2021-08-19T09:00:00+00:00,589880648.015630990535183758000000000000000000
2021-08-19T11:00:00+00:00,589875542.212054530840394158000000000000000000
2021-08-19T12:00:00+00:00,589870950.013829611524867058000000000000000000
2021-08-19T13:00:00+00:00,589967125.619526541553302058000000000000000000
2021-08-19T14:00:00+00:00,589967125.619526541553302058000000000000000000
2021-08-19T15:00:00+00:00,589997274.902508653058422658000000000000000000
2021-08-19T16:00:00+00:00,590012349.916505798865863558000000000000000000
2021-08-19T17:00:00+00:00,590033472.353822442405381858000000000000000000
2021-08-19T18:00:00+00:00,590032334.065047539886055258000000000000000000
2021-08-19T21:00:00+00:00,590575034.439754370066015258000000000000000000
2021-08-19T22:00:00+00:00,590620258.350760760025454658000000000000000000
2021-08-19T23:00:00+00:00,590659234.140843681111812858000000000000000000
2021-08-20T00:00:00+00:00,591304860.102221484926914458000000000000000000
2021-08-20T01:00:00+00:00,591347270.126650797580002458000000000000000000
2021-08-20T02:00:00+00:00,591692383.738333871734688058000000000000000000
2021-08-20T03:00:00+00:00,591264023.717065231176071858000000000000000000
2021-08-20T05:00:00+00:00,591273772.104587138891892358000000000000000000
2021-08-20T06:00:00+00:00,591411269.245861004781718858000000000000000000
2021-08-20T07:00:00+00:00,592738771.860732351043318758000000000000000000
2021-08-20T08:00:00+00:00,592730531.697657287236950758000000000000000000
2021-08-20T09:00:00+00:00,592756661.763683071321912758000000000000000000
2021-08-20T10:00:00+00:00,592756661.763683071321912758000000000000000000
2021-08-20T11:00:00+00:00,592862384.518479018079300558000000000000000000
2021-08-20T12:00:00+00:00,592785540.047718423408488881000000000000000000
2021-08-20T13:00:00+00:00,592887720.125629116803638681000000000000000000
2021-08-20T14:00:00+00:00,592898831.851195887931825281000000000000000000
2021-08-20T15:00:00+00:00,592929745.943403082989591481000000000000000000
2021-08-20T17:00:00+00:00,592928814.071502718897162381000000000000000000
2021-08-20T18:00:00+00:00,592925549.813266925268007881000000000000000000
2021-08-20T19:00:00+00:00,592903362.346226557338785381000000000000000000
2021-08-20T20:00:00+00:00,593057431.360509461168074881000000000000000000
2021-08-20T21:00:00+00:00,593061551.763728434568663981000000000000000000
2021-08-20T22:00:00+00:00,593089438.547795851800425481000000000000000000
2021-08-20T23:00:00+00:00,593099945.408497272981627181000000000000000000
2021-08-21T00:00:00+00:00,593032582.665290897155881281000000000000000000
2021-08-21T01:00:00+00:00,593019920.313829115569412981000000000000000000
2021-08-21T02:00:00+00:00,593110443.570822461857685581000000000000000000
2021-08-21T04:00:00+00:00,593156406.099781054870442081000000000000000000
2021-08-21T05:00:00+00:00,593036236.069535215771396581000000000000000000
2021-08-21T06:00:00+00:00,593465474.185961594602360081000000000000000000
2021-08-21T07:00:00+00:00,593467484.139092416884470481000000000000000000
2021-08-21T08:00:00+00:00,594961208.004393817836315881000000000000000000
2021-08-21T09:00:00+00:00,594972864.934804450278380281000000000000000000
2021-08-21T10:00:00+00:00,595020354.162777817740966081000000000000000000
2021-08-21T11:00:00+00:00,595115222.939219761843093681000000000000000000
2021-08-21T12:00:00+00:00,595287734.042415435678018681000000000000000000
2021-08-21T13:00:00+00:00,595287734.042415435678018681000000000000000000
2021-08-21T14:00:00+00:00,595458500.109946939082661581000000000000000000
2021-08-21T15:00:00+00:00,597445521.863039116777929681000000000000000000
2021-08-21T16:00:00+00:00,599026890.832456549840730281000000000000000000
2021-08-21T17:00:00+00:00,599117338.768496699138006781000000000000000000
2021-08-21T18:00:00+00:00,599127388.538172529803120281000000000000000000
2021-08-21T19:00:00+00:00,599129398.491940779557445981000000000000000000
2021-08-21T20:00:00+00:00,600081792.986279763486722581000000000000000000
2021-08-21T21:00:00+00:00,600091843.001651169179182581000000000000000000
2021-08-21T22:00:00+00:00,600095862.907994920370782881000000000000000000
2021-08-21T23:00:00+00:00,600095862.907994920370782881000000000000000000
2021-08-22T00:00:00+00:00,600104204.212324552015926981000000000000000000
2021-08-22T01:00:00+00:00,600103095.832107352744978381000000000000000000
2021-08-22T02:00:00+00:00,600148245.114142763132311281000000000000000000
2021-08-22T03:00:00+00:00,600167037.597371251697745581000000000000000000
2021-08-22T04:00:00+00:00,600175077.402286960587886381000000000000000000
2021-08-22T05:00:00+00:00,600848628.068799686424516381000000000000000000
2021-08-22T06:00:00+00:00,600974451.689826032640140681000000000000000000
2021-08-22T07:00:00+00:00,601001484.212940503511142181000000000000000000
2021-08-22T08:00:00+00:00,601001484.212940503511142181000000000000000000
2021-08-22T09:00:00+00:00,601041683.991300021395650381000000000000000000
2021-08-22T10:00:00+00:00,601143189.570448466476927581000000000000000000
2021-08-22T11:00:00+00:00,601264189.652188225259150881000000000000000000
2021-08-22T12:00:00+00:00,601266199.705633815411375181000000000000000000
2021-08-22T13:00:00+00:00,601145548.589800514219362681000000000000000000
2021-08-22T14:00:00+00:00,601631161.810125169889763681000000000000000000
2021-08-22T15:00:00+00:00,601631161.810125169889763681000000000000000000
2021-08-22T16:00:00+00:00,601641211.815244894064733681000000000000000000
2021-08-22T17:00:00+00:00,601704022.791217447579955581000000000000000000
2021-08-22T18:00:00+00:00,601678297.997248733835524581000000000000000000
2021-08-22T19:00:00+00:00,601759187.228183584491930981000000000000000000
2021-08-22T21:00:00+00:00,601944446.766335700995607581000000000000000000
2021-08-22T22:00:00+00:00,601949872.768269634920626781000000000000000000
2021-08-22T23:00:00+00:00,602005346.667755916600296381000000000000000000
2021-08-23T00:00:00+00:00,601905324.267755916600296381000000000000000000
2021-08-23T01:00:00+00:00,601731289.543560280813396381000000000000000000
2021-08-23T02:00:00+00:00,601748876.613385603392622981000000000000000000
2021-08-23T03:00:00+00:00,601985010.337699184780286781000000000000000000
2021-08-23T04:00:00+00:00,601989834.219550936764955381000000000000000000
2021-08-23T05:00:00+00:00,602818561.392707006863283181000000000000000000
2021-08-23T06:00:00+00:00,602826801.245324043832608981000000000000000000
2021-08-23T07:00:00+00:00,603187596.224524592576126181000000000000000000
2021-08-23T08:00:00+00:00,603915238.098342564807710781000000000000000000
2021-08-23T09:00:00+00:00,604107685.186917873490196481000000000000000000
2021-08-23T11:00:00+00:00,604155085.199844524675541281000000000000000000
2021-08-23T12:00:00+00:00,604172570.859404080388018281000000000000000000
2021-08-23T13:00:00+00:00,604267058.424264771264840281000000000000000000
2021-08-23T14:00:00+00:00,604387657.941711681890309281000000000000000000
2021-08-23T15:00:00+00:00,604508254.973755392759463281000000000000000000
2021-08-23T16:00:00+00:00,606468005.227783123709963281000000000000000000
2021-08-23T18:00:00+00:00,606750906.051413966661712281000000000000000000
2021-08-23T19:00:00+00:00,606956725.348612844632252781000000000000000000
2021-08-23T20:00:00+00:00,608038737.185520022999725181000000000000000000
2021-08-23T21:00:00+00:00,608059767.801291210287164681000000000000000000
2021-08-23T22:00:00+00:00,609270992.915073367562852681000000000000000000
2021-08-23T23:00:00+00:00,609739044.918991989253396481000000000000000000
2021-08-24T00:00:00+00:00,609745274.919503061974196481000000000000000000
2021-08-24T02:00:00+00:00,609745274.919503061974196481000000000000000000
2021-08-24T04:00:00+00:00,610241105.126626375585233781000000000000000000
2021-08-24T06:00:00+00:00,610254864.734807852990455481000000000000000000
2021-08-24T07:00:00+00:00,610280980.686609275966233281000000000000000000
2021-08-24T08:00:00+00:00,610290831.015948769091329281000000000000000000
2021-08-24T09:00:00+00:00,610425896.183369769648788481000000000000000000
2021-08-24T10:00:00+00:00,610485946.185160190328304881000000000000000000
2021-08-24T11:00:00+00:00,610485946.185160190328304881000000000000000000
2021-08-24T14:00:00+00:00,610491650.846847262228199481000000000000000000
2021-08-24T15:00:00+00:00,610158449.845132086776199481000000000000000000
2021-08-24T17:00:00+00:00,610203673.727188026547012781000000000000000000
2021-08-24T18:00:00+00:00,610387880.820945885803917681000000000000000000
2021-08-24T19:00:00+00:00,610384175.024735938520556181000000000000000000
2021-08-24T20:00:00+00:00,610386185.024790064735916181000000000000000000
2021-08-24T21:00:00+00:00,610312941.024790064735916181000000000000000000
2021-08-24T22:00:00+00:00,610338266.025406322273441181000000000000000000
2021-08-24T23:00:00+00:00,610280265.525406322273441181000000000000000000
2021-08-25T00:00:00+00:00,610066146.985406322273441181000000000000000000
2021-08-25T01:00:00+00:00,610071171.985505283729036181000000000000000000
2021-08-25T02:00:00+00:00,610018376.415505283729036181000000000000000000
2021-08-25T03:00:00+00:00,610020386.444992728356623481000000000000000000
2021-08-25T05:00:00+00:00,606020180.652493482743538281000000000000000000
2021-08-25T07:00:00+00:00,606020180.652493482743538281000000000000000000
2021-08-25T09:00:00+00:00,605870184.372493482743538281000000000000000000
2021-08-25T11:00:00+00:00,604631059.372493482743538281000000000000000000
2021-08-25T12:00:00+00:00,603686622.878061410059638281000000000000000000
2021-08-25T13:00:00+00:00,604058621.947653140210875581000000000000000000
2021-08-25T14:00:00+00:00,604058621.947653140210875581000000000000000000
2021-08-25T15:00:00+00:00,604239523.086660080986700181000000000000000000
2021-08-25T16:00:00+00:00,604453787.349372981013047081000000000000000000
2021-08-25T17:00:00+00:00,604453787.349372981013047081000000000000000000
2021-08-25T20:00:00+00:00,604464842.245343468169970281000000000000000000
2021-08-26T00:00:00+00:00,604469062.295072203635702281000000000000000000
2021-08-26T01:00:00+00:00,603220745.295072203635702281000000000000000000
2021-08-26T02:00:00+00:00,603231050.542349344522272681000000000000000000
2021-08-26T03:00:00+00:00,603281301.074195078246722681000000000000000000
2021-08-26T04:00:00+00:00,603307128.249214532281414181000000000000000000
2021-08-26T07:00:00+00:00,603122399.916591211302384081000000000000000000
2021-08-26T08:00:00+00:00,603109941.506591211302384081000000000000000000
2021-08-26T09:00:00+00:00,603109941.506591211302384081000000000000000000
2021-08-26T10:00:00+00:00,603168230.666350244699710381000000000000000000
2021-08-26T11:00:00+00:00,603575618.276749546764526881000000000000000000
2021-08-26T12:00:00+00:00,603575618.276749546764526881000000000000000000
2021-08-26T15:00:00+00:00,604051677.086806364661526981000000000000000000
2021-08-26T16:00:00+00:00,603948677.086806364661526981000000000000000000
2021-08-26T18:00:00+00:00,603972796.600218835559428081000000000000000000
2021-08-26T19:00:00+00:00,604229996.113041385227072481000000000000000000
2021-08-26T20:00:00+00:00,604278435.305242500755581381000000000000000000
2021-08-26T21:00:00+00:00,604278435.305242500755581381000000000000000000
2021-08-26T23:00:00+00:00,604319840.418651748523509481000000000000000000
2021-08-27T00:00:00+00:00,604525860.937444250288936381000000000000000000
2021-08-27T01:00:00+00:00,604528729.173118430351647981000000000000000000
2021-08-27T02:00:00+00:00,604512449.061442400520647981000000000000000000
2021-08-27T03:00:00+00:00,604516669.072110080214379981000000000000000000
2021-08-27T04:00:00+00:00,604578201.834843130196973581000000000000000000
2021-08-27T07:00:00+00:00,604779197.272452399222038481000000000000000000
2021-08-27T08:00:00+00:00,604787237.088644092403005481000000000000000000
2021-08-27T11:00:00+00:00,604988232.442889149098491481000000000000000000
2021-08-27T12:00:00+00:00,605039184.761857337986176681000000000000000000
2021-08-27T13:00:00+00:00,605039184.761857337986176681000000000000000000
2021-08-27T14:00:00+00:00,605018884.690602012589176681000000000000000000
2021-08-27T15:00:00+00:00,605275157.284748573662290081000000000000000000
2021-08-27T18:00:00+00:00,605288020.980564214680827781000000000000000000
2021-08-27T19:00:00+00:00,605287996.042353254686987381000000000000000000
2021-08-27T21:00:00+00:00,605299451.662734476202807381000000000000000000
2021-08-27T22:00:00+00:00,605886307.360381849433687981000000000000000000
2021-08-27T23:00:00+00:00,605895576.456726646867959181000000000000000000
2021-08-28T00:00:00+00:00,605920953.941495491458852781000000000000000000
2021-08-28T01:00:00+00:00,605908802.183078262289098781000000000000000000
2021-08-28T02:00:00+00:00,605889407.437262821618098781000000000000000000
2021-08-28T03:00:00+00:00,605859644.850446108261987981000000000000000000
2021-08-28T04:00:00+00:00,605864670.043745862819017981000000000000000000
2021-08-28T06:00:00+00:00,605864670.043745862819017981000000000000000000
2021-08-28T07:00:00+00:00,605872996.614274493185591981000000000000000000
2021-08-28T08:00:00+00:00,605973497.108101442096691081000000000000000000
2021-08-28T09:00:00+00:00,606003847.953860516287841081000000000000000000
2021-08-28T10:00:00+00:00,606023143.450816961609480881000000000000000000
2021-08-28T11:00:00+00:00,606123446.251061704795736881000000000000000000
2021-08-28T12:00:00+00:00,606139527.239417033333356481000000000000000000
2021-08-28T13:00:00+00:00,584155061.693535552159229881000000000000000000
2021-08-28T14:00:00+00:00,584289731.218667569542190781000000000000000000
2021-08-28T15:00:00+00:00,584328926.040782693200476281000000000000000000
2021-08-28T16:00:00+00:00,584529924.925091486352174681000000000000000000
2021-08-28T17:00:00+00:00,584519675.319764784452344681000000000000000000
2021-08-28T18:00:00+00:00,584500595.127914382287883381000000000000000000
2021-08-28T19:00:00+00:00,584502599.152778605576161381000000000000000000
2021-08-28T20:00:00+00:00,584504608.180209110081889581000000000000000000
2021-08-28T21:00:00+00:00,585007315.330716803424389581000000000000000000
2021-08-28T22:00:00+00:00,585021384.468883235366456281000000000000000000
2021-08-28T23:00:00+00:00,585021384.468883235366456281000000000000000000
2021-08-29T01:00:00+00:00,585026911.029975885825554881000000000000000000
2021-08-29T02:00:00+00:00,585114359.443544162865751281000000000000000000
2021-08-29T03:00:00+00:00,585154759.840324299904471281000000000000000000
2021-08-29T05:00:00+00:00,585159764.942797842225797581000000000000000000
2021-08-29T06:00:00+00:00,585156614.942899248721170181000000000000000000
2021-08-29T07:00:00+00:00,585689269.113691183194810181000000000000000000
2021-08-29T08:00:00+00:00,585699318.939505312228271181000000000000000000
2021-08-29T09:00:00+00:00,585895877.630921491835353081000000000000000000
2021-08-29T10:00:00+00:00,586907396.420443572462965081000000000000000000
2021-08-29T11:00:00+00:00,586924466.298408517560709981000000000000000000
2021-08-29T12:00:00+00:00,586924466.298408517560709981000000000000000000
2021-08-29T13:00:00+00:00,586977650.421765743848980981000000000000000000
2021-08-29T17:00:00+00:00,586977650.421765743848980981000000000000000000
2021-08-29T18:00:00+00:00,587219834.123239239356556281000000000000000000
2021-08-29T19:00:00+00:00,587235109.232859246023666281000000000000000000
2021-08-29T20:00:00+00:00,589248590.979203179353854381000000000000000000
2021-08-29T22:00:00+00:00,589248590.979203179353854381000000000000000000
2021-08-30T00:00:00+00:00,589228590.979203179353854381000000000000000000
2021-08-30T01:00:00+00:00,589208591.038634903364854381000000000000000000
2021-08-30T02:00:00+00:00,589232710.558780920536875281000000000000000000
2021-08-30T03:00:00+00:00,589229495.550262467152051281000000000000000000
2021-08-30T06:00:00+00:00,589182275.025130449768051281000000000000000000
2021-08-30T08:00:00+00:00,589188275.380296552603540681000000000000000000
2021-08-30T09:00:00+00:00,589228475.512404319985500681000000000000000000
2021-08-30T10:00:00+00:00,589239630.771955918036433281000000000000000000
2021-08-30T12:00:00+00:00,589273750.197967415331278881000000000000000000
2021-08-30T15:00:00+00:00,589284785.150057891972573981000000000000000000
2021-08-30T16:00:00+00:00,589284785.150057891972573981000000000000000000
2021-08-30T18:00:00+00:00,589284785.150057891972573981000000000000000000
2021-08-30T19:00:00+00:00,589334230.242639281396852981000000000000000000
2021-08-30T20:00:00+00:00,589364178.153783171081656381000000000000000000
2021-08-30T21:00:00+00:00,589399353.213216660592681381000000000000000000
2021-08-30T22:00:00+00:00,589429503.261207949352521381000000000000000000
2021-08-30T23:00:00+00:00,589412840.038129305892964681000000000000000000
2021-08-31T00:00:00+00:00,589352383.698213265946534581000000000000000000
2021-08-31T01:00:00+00:00,589341925.806237858509534581000000000000000000
2021-08-31T02:00:00+00:00,589250744.326237858509534581000000000000000000
2021-08-31T05:00:00+00:00,589272798.522899564389884981000000000000000000
2021-08-31T06:00:00+00:00,589274054.743027240584520881000000000000000000
2021-08-31T07:00:00+00:00,589389519.225005781289531281000000000000000000
2021-08-31T08:00:00+00:00,589370476.025005781289531281000000000000000000
2021-08-31T09:00:00+00:00,589683024.451653990712763381000000000000000000
2021-08-31T10:00:00+00:00,589688550.955796397061260381000000000000000000
2021-08-31T11:00:00+00:00,593718800.926069870253945981000000000000000000
2021-08-31T12:00:00+00:00,593915625.397490042589144981000000000000000000
2021-08-31T13:00:00+00:00,594035866.364191705553296181000000000000000000
2021-08-31T14:00:00+00:00,594030941.373963199447441181000000000000000000
2021-08-31T16:00:00+00:00,593995554.064748819737441181000000000000000000
2021-08-31T17:00:00+00:00,593999374.061197661216175181000000000000000000
2021-08-31T19:00:00+00:00,594089847.376666579959631581000000000000000000
2021-08-31T20:00:00+00:00,594091856.377469179038798581000000000000000000
2021-08-31T21:00:00+00:00,594096881.255198703520848381000000000000000000
2021-08-31T22:00:00+00:00,594207126.314971564782673481000000000000000000
2021-08-31T23:00:00+00:00,594197126.314971564782673481000000000000000000
2021-09-01T00:00:00+00:00,594199336.315682783703599481000000000000000000
2021-09-01T01:00:00+00:00,594199336.315682783703599481000000000000000000
2021-09-01T02:00:00+00:00,594224460.701521422268949581000000000000000000
2021-09-01T03:00:00+00:00,592856823.521858474506949581000000000000000000
2021-09-01T04:00:00+00:00,592872501.138328683213459281000000000000000000
2021-09-01T05:00:00+00:00,596108324.049751756728913281000000000000000000
2021-09-01T06:00:00+00:00,596118339.743845434337929381000000000000000000
2021-09-01T07:00:00+00:00,596133414.747385042200714381000000000000000000
2021-09-01T09:00:00+00:00,596160548.072210642408225081000000000000000000
2021-09-01T10:00:00+00:00,596192708.078551744536718081000000000000000000
2021-09-01T11:00:00+00:00,596225067.885624085237679881000000000000000000
2021-09-01T12:00:00+00:00,596224205.182755040992725881000000000000000000
2021-09-01T15:00:00+00:00,596226727.670689321178288181000000000000000000
2021-09-01T16:00:00+00:00,596302102.681625775601013181000000000000000000
2021-09-01T17:00:00+00:00,596716151.481396887783134281000000000000000000
2021-09-01T18:00:00+00:00,596917151.506932593446734281000000000000000000
2021-09-01T19:00:00+00:00,596966395.293867938615521681000000000000000000
2021-09-01T20:00:00+00:00,596996544.551025071848237581000000000000000000
2021-09-01T21:00:00+00:00,597008604.253828008317131181000000000000000000
2021-09-01T22:00:00+00:00,597032866.217821828915248481000000000000000000
2021-09-01T23:00:00+00:00,597073066.221696046057528481000000000000000000
2021-09-02T00:00:00+00:00,597065321.110766384202233081000000000000000000
2021-09-02T01:00:00+00:00,597090848.611374199148106181000000000000000000
2021-09-02T02:00:00+00:00,598328396.137477588691707081000000000000000000
2021-09-02T03:00:00+00:00,598350769.864228431647311081000000000000000000
2021-09-02T04:00:00+00:00,598443475.095978422161866281000000000000000000
2021-09-02T05:00:00+00:00,598612318.229837533256908081000000000000000000
2021-09-02T06:00:00+00:00,598765078.072236996868230781000000000000000000
2021-09-02T07:00:00+00:00,598913004.571522480349154981000000000000000000
2021-09-02T08:00:00+00:00,598902588.278360349795730781000000000000000000
2021-09-02T09:00:00+00:00,602044378.838433975764645081000000000000000000
2021-09-02T10:00:00+00:00,604103908.763155219684256281000000000000000000
2021-09-02T11:00:00+00:00,604459885.087967128888070781000000000000000000
2021-09-02T12:00:00+00:00,605039761.780360731144528681000000000000000000
2021-09-02T13:00:00+00:00,604918657.243543713028528681000000000000000000
2021-09-02T14:00:00+00:00,607664072.747671454938669481000000000000000000
2021-09-02T16:00:00+00:00,607664072.747671454938669481000000000000000000
2021-09-02T17:00:00+00:00,607965567.361955785651748681000000000000000000
2021-09-02T18:00:00+00:00,608074105.650430378724782781000000000000000000
2021-09-02T19:00:00+00:00,608286882.030808943788217081000000000000000000
2021-09-02T20:00:00+00:00,608304971.692653951834168481000000000000000000
2021-09-02T21:00:00+00:00,612252409.749357043562638681000000000000000000
2021-09-02T22:00:00+00:00,612272509.356866966642853281000000000000000000
2021-09-02T23:00:00+00:00,612272509.356866966642853281000000000000000000
2021-09-03T00:00:00+00:00,612276226.874037846678242781000000000000000000
2021-09-03T01:00:00+00:00,612297807.349030253784677681000000000000000000
2021-09-03T02:00:00+00:00,612299643.276781186374760181000000000000000000
2021-09-03T03:00:00+00:00,612407022.234784679092679981000000000000000000
2021-09-03T05:00:00+00:00,612493450.406712227598477181000000000000000000
2021-09-03T06:00:00+00:00,612508525.084947298291587281000000000000000000
2021-09-03T07:00:00+00:00,613355897.120385436885085181000000000000000000
2021-09-03T09:00:00+00:00,613421222.305078804900605181000000000000000000
2021-09-03T10:00:00+00:00,613434890.341740027972797981000000000000000000
2021-09-03T11:00:00+00:00,613526093.746175795022815881000000000000000000
2021-09-03T12:00:00+00:00,613733676.880199458549577781000000000000000000
2021-09-03T13:00:00+00:00,613788347.655585427622913281000000000000000000
2021-09-03T15:00:00+00:00,613855688.573135028317439981000000000000000000
2021-09-03T16:00:00+00:00,614136932.901580119508018881000000000000000000
2021-09-03T17:00:00+00:00,614267587.162150946653313981000000000000000000
2021-09-03T18:00:00+00:00,614267587.162150946653313981000000000000000000
2021-09-03T19:00:00+00:00,614181092.510354018507364981000000000000000000
2021-09-03T20:00:00+00:00,614147496.562240535403944681000000000000000000
2021-09-03T21:00:00+00:00,614370605.094255968181938981000000000000000000
2021-09-03T22:00:00+00:00,614374122.511934352959206581000000000000000000
2021-09-03T23:00:00+00:00,614378142.421866746196628981000000000000000000
2021-09-04T00:00:00+00:00,614398744.436915294416487281000000000000000000
2021-09-04T01:00:00+00:00,614499242.063932457759362481000000000000000000
2021-09-04T02:00:00+00:00,614931381.836397063652824981000000000000000000
2021-09-04T04:00:00+00:00,615009465.392277315795841781000000000000000000
2021-09-04T05:00:00+00:00,615013485.296316821581182481000000000000000000
2021-09-04T06:00:00+00:00,615733167.006480395468672881000000000000000000
2021-09-04T07:00:00+00:00,616143207.349892769443272881000000000000000000
2021-09-04T08:00:00+00:00,616188385.777790606770900381000000000000000000
2021-09-04T09:00:00+00:00,616220745.805877440750874181000000000000000000
2021-09-04T10:00:00+00:00,616332882.298529973302157481000000000000000000
2021-09-04T11:00:00+00:00,618288784.657078015644519081000000000000000000
2021-09-04T12:00:00+00:00,618308884.171708515306509481000000000000000000
2021-09-04T13:00:00+00:00,618319535.122838537808661881000000000000000000
2021-09-04T14:00:00+00:00,618452012.786490333692145681000000000000000000
2021-09-04T16:00:00+00:00,618657530.292831951644103881000000000000000000
2021-09-04T17:00:00+00:00,618608228.093167085237103881000000000000000000
2021-09-04T19:00:00+00:00,618837138.863186960468928781000000000000000000
2021-09-04T20:00:00+00:00,618867723.066073402226508781000000000000000000
2021-09-04T21:00:00+00:00,619602460.641173247549608381000000000000000000
2021-09-04T22:00:00+00:00,619409302.425549488444608381000000000000000000
2021-09-05T00:00:00+00:00,619550407.896261027556054881000000000000000000
2021-09-05T01:00:00+00:00,619545693.636261027556054881000000000000000000
2021-09-05T03:00:00+00:00,619676543.670169447022274881000000000000000000
2021-09-05T05:00:00+00:00,619676543.670169447022274881000000000000000000
2021-09-05T07:00:00+00:00,619676745.580755571367655581000000000000000000
2021-09-05T09:00:00+00:00,619676745.580755571367655581000000000000000000
2021-09-05T10:00:00+00:00,619785660.231777255377236881000000000000000000
2021-09-05T11:00:00+00:00,620008762.884622695335562881000000000000000000
2021-09-05T12:00:00+00:00,620291373.003329740750400081000000000000000000
2021-09-05T14:00:00+00:00,620291373.003329740750400081000000000000000000
2021-09-05T15:00:00+00:00,620332577.856725798260012481000000000000000000
2021-09-05T16:00:00+00:00,620352677.361653193438071581000000000000000000
2021-09-05T17:00:00+00:00,620352677.361653193438071581000000000000000000
2021-09-05T18:00:00+00:00,620391067.365855321240134581000000000000000000
2021-09-05T19:00:00+00:00,620405085.069866997166331881000000000000000000
2021-09-05T21:00:00+00:00,620606285.088906096728931881000000000000000000
2021-09-05T22:00:00+00:00,620807280.130861285748617481000000000000000000
2021-09-05T23:00:00+00:00,621035269.579103973095359081000000000000000000
2021-09-06T00:00:00+00:00,621154410.262416874141509381000000000000000000
